tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor;actress;director;producer;writer
tt0025452;The Man Who Knew Too Much;The Man Who Knew Too Much;L'homme qui en savait trop;1934;Thriller, Drama, Crime, Mystery;GB;75;0.0;Knowledge can be a deadly thing.;While vacationing in St. Moritz, a British couple receive a clue to an imminent assassination attempt, only to learn that their daughter has been kidnapped to keep them quiet.;8208;6.7;22425;D.A. Clarke-Smith, Frank Vosper, George Curzon, Hugh Wakefield, Leslie Banks, Peter Lorre, Pierre Fresnay;Cicely Oates, Edna Best, Nova Pilbeam;Alfred Hitchcock;;A.R. Rawlinson, Charles Bennett, D.B. Wyndham-Lewis, Edwin Greenwood
tt0025480;Bad Seed;Bad Seed;Mauvaise graine;1934;Comedy, Romance, Drama, Crime;FR;77;0.0;;A young man-about-Paris, cut off from his father's money, falls in with a picaresque gang of car thieves.;82185;6.1;1128;Gaby Héritier, Georges Malkine, Jean Wall, Marcel Maupi, Michel Duran, Paul Escoffier, Paul Velsa, Pierre Mingand, Raymond Galle;Danielle Darrieux;Alexander Esway, Billy Wilder;Georges Bernier;Billy Wilder, Claude-André Puget, Jan Lustig, Max Kolpé
tt0025748;The Scarlet Pimpernel;The Scarlet Pimpernel;Le chevalier de Londres;1934;Adventure, Drama;GB;97;0.0;Match courage with courage... meet cunning with cunning!;18th century English aristocrat Sir Percy Blakeney leads a double life. He appears to be merely the effete aristocrat, but in reality is part of an underground effort to free French nobles from Robespierre's Reign of Terror.;22614;7.3;4971;Anthony Bushell, Bramwell Fletcher, Leslie Howard, Nigel Bruce, O.B. Clarence, Raymond Massey, Walter Rilla;Joan Gardner, Mabel Terry-Lewis, Merle Oberon;Harold Young;Alexander Korda;Baroness Emmuska Orczy
tt0025898;Toni;Toni;Toni;1935;Romance, Drama, Crime;FR;84;0.0;;"In the 1920s, the Provence is a magnet for immigrants seeking work in the quarries or in the agriculture. Many mingle with locals and settle down permanently - like Toni, an Italian who has moved in with Marie, a Frenchwoman. Even a well-ordered existence is not immune from boredom, friendship, love, or enmity, and Toni gets entangled in a web of increasingly passionate relationships. For there is his best pal Fernand, but also Albert, his overbearing foreman; there is Sebastian, a steady Spanish peasant, but also Gabi, his young rogue relative; there is Marie, but there is also Josefa.";51949;7.2;2198;Andrex, Charles Blavette, Jacques Levert, Max Dalban, Michel Kovachevitch, Paul Bozzi, Vincent Florio, Édouard Delmont;Celia Montalván, Jenny Hélia;Jean Renoir;;Jacques Levert, Jean Renoir
tt0026029;The 39 Steps;The 39 Steps;Les 39 marches;1935;Thriller, Crime, Mystery;GB;86;0.0;Handcuffed to the girl who double-crossed him;Richard Hanney has a rude awakening when a glamorous female spy falls into his bed - with a knife in her back. Having a bit of trouble explaining it all to Scotland Yard, he heads for the hills of Scotland to try to clear his name by locating the spy ring known as The 39 Steps.;260;7.6;63957;Frank Cellier, Godfrey Tearle, Gus McNaughton, John Laurie, Robert Donat, Wylie Watson;Helen Haye, Lucie Mannheim, Madeleine Carroll, Peggy Ashcroft;Alfred Hitchcock;;Charles Bennett, Ian Hay, John Buchan
tt0026406;The Ghost Goes West;The Ghost Goes West;Fantôme à vendre;1935;Comedy, Romance, Fantasy, Horror;GB;95;0.0;The most romantic ghost you've ever seen!;Donald Glourie shares his crumbling ancestral home with the ghost of his Highland ancestor, Murdoch, who has been condemned to haunt the castle until he avenges a 200-year-old insult from a rival clan. To clear his mounting debts, Donald sells the dilapidated pile to an American businessman, Mr Martin, who has the castle complete with the Glourie ghost transported and rebuilt in Florida. While old-world gentility rubs up comically against 20th-century materialism, Martin's daughter takes a liking to both Donald and Murdoch, convinced they are one and the same man...;132263;6.7;2247;Eugene Pallette, Mark Daly, Morton Selten, Ralph Bunker, Robert Donat;Chili Bouchier, Elsa Lanchester, Everley Gregg, Jean Parker, Patricia Hilliard;René Clair;;Eric Keown, Robert E. Sherwood
tt0026564;Carnival in Flanders;Carnival in Flanders;La kermesse héroïque;1935;Comedy, Romance, History;FR;95;0.0;The Spanish soldiers were not as ruthless as they were depicted;Flanders, Hispanic Monarchy, 1616. The inhabitants of the small town of Boom are busy organizing the annual local festivities when the arrival of the Duke of Olivares, who rules the country on behalf of the King Philip III of Spain, is announced. While the male citizens cowardly surrender to panic like rats on a sinking ship, the brave female citizens, led by the bold wife of the burgomaster, decide to become the best hosts the Spaniards can ever meet.;32543;7.4;1480;André Alerme, Bernard Lancret, Jean Murat, Louis Jouvet;Françoise Rosay, Ginette Gaubert, Lyne Clevers, Marguerite Ducouret, Maryse Wendling, Micheline Cheirel;Jacques Feyder;;Bernard Zimmer, Charles Spaak
tt0026972;Scrooge;Scrooge;Scrooge;1935;Fantasy, Drama, Family;GB;78;0.0;What happened when Scrooge saw Marley's face on the door knocker...and the clock struck twelve!;Ebenezer Scrooge, the ultimate Victorian miser, hasn't a good word for Christmas, though his impoverished clerk Cratchit and nephew Fred are full of holiday spirit. In the night, Scrooge is visited by spirits of the past, present, and future.;41118;6.5;2828;Donald Calthrop, Garry Marsh, Maurice Evans, Oscar Asche, Robert Cochran, Seymour Hicks;Athene Seyler, Barbara Everest, Mary Glynne, Mary Lawson;Henry Edwards;Julius Hagen;Charles Dickens, H. Fowler Mear
tt0027131;Transatlantic Tunnel;The Tunnel;Transatlantic;1935;ScienceFiction, Drama, Sci-Fi;GB;94;0.0;GB's Eight Star Special;An engineer leads the building of a trans-Atlantic tunnel linking Britain and the United States.;29705;6.0;1062;Basil Sydney, C. Aubrey Smith, Cyril Raymond, Henry Oscar, Jimmy Hanley, Leslie Banks, Richard Dix;Helen Vinson, Hilda Trevelyan, Madge Evans;Maurice Elvey;;Bernhard Kellermann, Clemence Dane, Curt Siodmak, L. du Garde Peach
tt0027286;The Amazing Adventure;The Amazing Quest of Ernest Bliss;La chasse aux millions;1936;Comedy, Romance, Drama;GB;61;0.0;A Story of Rags to Riches... and More Riches;A bored millionaire wagers his doctor that he can support himself at a working class job for year without touching his inheritance.;35810;6.3;2263;Andreas Malandrinos, Arthur Hardy, Cary Grant, Garry Marsh, Henry Kendall, John Turnbull, Leon M. Lion, Peter Gawthorne;Iris Ashley, Mary Brian;Alfred Zeisler;Alfred Zeisler;E. Phillips Oppenheim, John L. Balderston
tt0027336;The Lower Depths;The Lower Depths;Les bas-fonds;1936;Romance, Drama, Crime;FR;90;0.0;From the world-famous play by MAXIM GORKI;Inhabitants of a flophouse struggle to survive under the harsh treatment imposed by the landlord, Kostyleva. One resident, young thief Wasska Pepel, ends his affair with the landlord's wife, Vassilissa, and takes up with her sister, Natacha. Pepel also befriends the baron, a former nobleman fallen on hard times, but Pepel's attempts at happiness are complicated when he's accused of murder by a spiteful Vassilissa.;45802;7.5;3804;Camille Bert, Jean Gabin, Louis Jouvet, Paul Temps, René Génin, Robert Le Vigan, Robert Ozanne, Vladimir Sokoloff;Jany Holt, Suzy Prim;Jean Renoir;Alexandre Kamenka;Jacques Companéez, Jean Renoir, Maxim Gorky, Yevgeni Zamyatin
tt0027342;They Were Five;They Were Five;Jours de Pâques;1936;Drama;FR;100;0.0;;Five unemployed workers win 100,000 Francs in the national lottery. Instead of sharing the money, they buy a ruin and build an open-air cafe. But difficulties come to split their friendly group apart.;67443;7.5;1515;Charles Granval, Charles Vanel, Jacques Baumer, Jean Gabin, Rafael Medina, Raymond Aimos, Raymond Cordy;Marcelle Géniat, Micheline Cheirel, Viviane Romance;Julien Duvivier;Arys Nissotti;Charles Spaak, Julien Duvivier
tt0027478;The Crime of Monsieur Lange;The Crime of Monsieur Lange;Sur La Cour;1936;Comedy, Drama, Crime;FR;77;0.0;;A man and a woman arrive in a cafe-hotel near the Belgian frontier. The customers recognize the man from the police's description: his name is Amedee Lange, and he murdered somebody in Paris. Lange was an employee in a printing works. His boss was a real bastard, swindling every one, seducing female workers... One day he fled to avoid facing his creditors, and the workers set up a cooperative to go on working. What then made Lange a killer?;52677;7.3;3891;Henri Guisol, Jacques B. Brunius, Jules Berry, Marcel Duhamel, Marcel Lévesque, Maurice Baquet, René Lefèvre, Sylvain Itkine;Florelle, Odette Talazac;Jean Renoir;;Jacques Prévert, Jean Castanier, Jean Renoir
tt0027489;César;César;César;1936;Comedy, Drama;FR;168;0.0;;"Honoré Panisse is dying, cheerfully, with friends, wife, and son at his side. He confesses to the priest in front of his friends; he insists that the doctor be truthful. But, he cannot bring himself to tell his son Césariot that his real father is Marius, the absent son of César, Césariot's godfather. Panisse leaves that to Fanny, the lad's mother. Dissembling that he's off to see a friend, Césariot then seeks Marius, now a mechanic in Toulon. Posing as a journalist, Césariot spends time with Marius and leaves believing tales he is a petty thief. Only after the truth comes out can Marius, Fanny, César, and Césariot step beyond the falsehoods, benign though they may be.";43873;7.6;1736;Fernand Charpin, Marcel Maupi, Paul Dullac, Pierre Fresnay, Raimu, Robert Vattier, Thommeray, Édouard Delmont;Milly Mathis, Orane Demazis;Marcel Pagnol;Marcel Pagnol;Marcel Pagnol
tt0027552;Bizarre, Bizarre;Bizarre, Bizarre;Drôle de drame;1937;Comedy;FR;84;0.0;;A French farce set in Victorian London where a botanist and his wife get into trouble when they pretend to go missing in order to hide from their sanctimonious cousin - an Anglican bishop who is leading a campaign against such writing.;59950;7.4;2051;Henri Guisol, Jean-Pierre Aumont, Louis Jouvet, Michel Simon;Agnès Capri, Annie Cariel, Françoise Rosay, Jane Loury, Jenny Burnay, Nadine Vogel;Marcel Carné;Edouard Corniglion-Molinier;J. Storer Clouston, Jacques Prévert, Marcel Carné
tt0027938;The Man Who Lived Again;The Man Who Changed His Mind;Cerveaux de rechange;1936;ScienceFiction, Horror, Sci-Fi;GB;66;0.0;;Dr. Laurence, a once-respectable scientist, begins to research the origin of the mind and the soul. The science community rejects him, and he risks losing everything for which he has worked. He begins to use his discoveries to save his research and further his own causes, thereby becoming... a Mad Scientist, almost unstoppable...;30640;6.6;1292;Boris Karloff, Bryan Powley, Cecil Parker, Charles Rolfe, Clive Morton, Donald Calthrop, Frank Cellier, John Loder, Lyn Harding;Anna Lee;Robert Stevenson;;John L. Balderston, L. du Garde Peach, Sidney Gilliat
tt0027951;Mayerling;Mayerling;Mayerling;1936;Romance, Drama, History;FR;96;0.0;;Rudolf, the only heir to Emperor Franz Josef of Austria-Hungary, is trapped in a loveless marriage to a Belgian princess. As he seeks to flee his stifling environment, he meets the beautiful Maria, and the two enter into a scandalous affair. Despite the interference of the Emperor, the couple refuse to give each other up.;43876;7.0;1002;Charles Boyer;Assia Granatouroff, Christiane Ribes, Danielle Darrieux, Gina Manès, Marthe Régnier, Nane Germon, Odette Talazac, Suzy Prim, Yolande Laffon;Anatole Litvak;;Claude Anet, Irma von Cube, Joseph Kessel
tt0028167;Rembrandt;Rembrandt;Rembrandt;1936;Drama, Biography;GB;85;0.0;He knew all women! Their lives...Loves...Their souls!;This character study joins the painter at the height of his fame in 1642, when his adored wife suddenly dies and his work takes a dark, sardonic turn that offends his patrons. By 1656, he is bankrupt but consoles himself with the company of pretty maid Hendrickje, whom he's unable to marry. Their relationship brings ostracism but also some measure of happiness. The final scenes find him in his last year, 1669, physically enfeebled but his spirit undimmed.;50031;7.0;2055;Allan Jeayes, Charles Laughton, Edward Chapman, Herbert Lomas, John Bryning, Roger Livesey, Sam Livesey, Walter Hudd;Elsa Lanchester, Gertrude Lawrence;Alexander Korda;;Carl Zuckmayer, June Head
tt0028201;The Story of a Cheat;The Story of a Cheat;Le roman d'un tricheur;1936;Comedy, Drama;FR;81;0.0;;Life story of a charming scoundrel, with little dialogue other than the star/director's witty narration. As a boy, only he survives a family tragedy when he's deprived of supper (poisonous mushrooms!) for stealing...concluding that dishonesty pays. Through years of dabbling in crime and amusing adventures, two women appear and reappear in his life, a dazzling blonde jewel thief and a stunning brunette gambler. Finally, he meets the mysterious Charbonnier who had saved his life in World War I, leading to the surprising next phase in his career...;65642;7.5;2659;;Jacqueline Delubac, Marguerite Moreno;Sacha Guitry;Serge Sandberg;Sacha Guitry
tt0028212;Sabotage;Sabotage;Agent secret;1936;Thriller, Drama, Crime;GB;76;0.0;… A bomb plot … A killing … Justice;Karl Anton Verloc and his wife own a small cinema in a quiet London suburb where they live seemingly happily. But Mrs. Verloc does not know that her husband has a secret that will affect their relationship and threaten her teenage brother's life.;12684;7.0;19788;Desmond Tester, John Loder, Matthew Boulton, Oscar Homolka, Peter Bull, S.J. Warmington, William Dewhurst;Joyce Barbour, Pamela Bevan, Sylvia Sidney;Alfred Hitchcock;;Charles Bennett, Helen Simpson, Ian Hay, Joseph Conrad
tt0028231;Secret Agent;Secret Agent;Quatre de l'espionnage;1936;Thriller, Mystery, Crime, Romance, Drama;GB;86;0.0;Dead Women Tell No Tales Was The Motto of This Charming Lady Killer!;After three British agents are assigned to assassinate a mysterious German spy during World War I, two of them become ambivalent when their duty to the mission conflicts with their consciences.;2761;6.4;9391;Charles Carson, Denys Blakelock, John Gielgud, Percy Marmont, Peter Lorre, Robert Young, Sebastian Cabot;Florence Kahn, Lilli Palmer, Madeleine Carroll;Alfred Hitchcock;;Campbell Dixon, Charles Bennett, Ian Hay, W. Somerset Maugham
tt0028358;Things to Come;Things to Come;La Vie future;1936;ScienceFiction, Drama, War, Sci-Fi;GB;100;0.0;The future is here!;The story of a century: a decades-long second World War leaves plague and anarchy, then a rational state rebuilds civilization and attempts space travel.;3596;6.6;9634;Cedric Hardwicke, Derrick De Marney, Edward Chapman, Maurice Braddell, Ralph Richardson, Raymond Massey;Ann Todd, Margaretta Scott, Pearl Argyle, Sophie Stewart;William Cameron Menzies;Alexander Korda;
tt0028767;Dark Journey;Dark Journey;Le mystère de la section 8;1937;Romance, Adventure, Crime, Thriller;GB;77;0.0;Her Lips Kissed...But Never Told!;Madeline Goddard, is a British double agent who meets and falls in love with a German spy Baron Karl Von Marwitz during World War I. This tale of espionage blends high adventure and romance making perfect order from wartime chaos and growing in faith from despair.;90523;6.2;1549;Anthony Bushell, Austin Trevor, Conrad Veidt, Edmund Willard, Eliot Makeham, Sam Livesey;Joan Gardner, Margery Pickard, Ursula Jeans, Vivien Leigh;Victor Saville;Victor Saville;Arthur Wimperis, Lajos Biró
tt0028818;The Edge of the World;The Edge of the World;A l'angle du monde;1937;Romance, Drama, History;GB;74;0.0;;A way of life is dying on a remote Scottish  island, but some of the inhabitants resist evacuating to the mainland.;44407;7.3;2250;Campbell Robson, Eric Berry, Finlay Currie, George Summers, Grant Sutherland, James Garrioch, John Laurie, Niall MacGinnis;Belle Chrystall, Kitty Kirwan;Michael Powell;Joe Rock;Michael Powell
tt0028872;Fire Over England;Fire Over England;L'invincible Armada;1937;Adventure, War, Romance, Drama, History;GB;92;0.0;. . . A truly brilliant producer brings you a thrilling tale of love and danger that will live in your memory as long as there is romance in your heart !;The film is a historical drama set during the reign of Elizabeth I (Flora Robson), focusing on the English defeat of the Spanish Armada, whence the title. In 1588, relations between Spain and England are at the breaking point. With the support of Queen Elizabeth I, British sea raiders such as Sir Francis Drake regularly capture Spanish merchantmen bringing gold from the New World.;22969;6.5;2063;George Thirlwell, Henry Oscar, Laurence Olivier, Leslie Banks, Lyn Harding, Morton Selten, Raymond Massey;Flora Robson, Tamara Desni, Vivien Leigh;William K. Howard;Erich Pommer;A.E.W. Mason, Clemence Dane, Sergei Nolbandov
tt0028950;The Grand Illusion;Grand Illusion;La grande illusion;1937;Drama, War, History;FR;113;0.0;A Great Drama of Human Emotions;A group of French soldiers, including the patrician Captain de Boeldieu and the working-class Lieutenant Maréchal, grapple with their own class differences after being captured and held in a World War I German prison camp. When the men are transferred to a high-security fortress, they must concoct a plan to escape beneath the watchful eye of aristocratic German officer von Rauffenstein, who has formed an unexpected bond with de Boeldieu.;777;8.1;40129;Erich von Stroheim, Gaston Modot, Georges Péclet, Jean Dasté, Jean Gabin, Julien Carette, Pierre Fresnay, Sylvain Itkine, Werner Florian;Dita Parlo;Jean Renoir;;Charles Spaak, Jean Renoir
tt0029081;King Solomon's Mines;King Solomon's Mines;Les mines du roi Salomon;1937;Adventure, Drama, Action, Family;GB;77;0.0;;Adventurer Allan Quartermain leads an expedition into uncharted African territory in an attempt to locate an explorer who went missing during his search for the fabled diamond mines of King Solomon.;43860;6.3;1562;Arthur Goullet, Arthur Sinclair, Cedric Hardwicke, John Loder, Mako Hlubi, Paul Robeson, Robert Adams, Roland Young, Tony Wane;Anna Lee;Geoffrey Barkas, Robert Stevenson;Geoffrey Barkas;H. Rider Haggard, Michael Hogan, Roland Pertwee
tt0029087;Knight Without Armor;Knight Without Armour;Le chevalier sans armure;1937;Adventure, Drama, History;GB;107;0.0;The woman of flame -- the man of steel -- together !;British agent working in Russia is forced to remain longer than planned once the revolution begins. After being released from prison in Siberia he poses as a Russian Commissar. Because of his position among the revolutionaries, he is able to rescue a Russian countess from the Bolsheviks.;87115;6.8;1552;Austin Trevor, Basil Gill, David Tree, Frederick Culley, Herbert Lomas, John Clements, Lawrence Hanray, Robert Donat;Irene Vanbrugh, Marlene Dietrich;Jacques Feyder;Alexander Korda;Arthur Wimperis, Frances Marion, James Hilton, Lajos Biró
tt0029201;The Man Who Could Work Miracles;The Man Who Could Work Miracles;L'Homme qui pouvait accomplir des Miracles;1936;Comedy, Family, Fantasy;GB;82;0.0;A Modern Aladdin Who Could make Women Do Things!;An ordinary man, while vigorously asserting the impossibility of miracles, suddenly discovers that he can perform them.;68849;6.9;1667;Edward Chapman, Ernest Thesiger, George Zucco, Lawrence Hanray, Ralph Richardson, Robert Cochran, Roland Young;Joan Gardner, Lady Tree, Sophie Stewart;Lothar Mendes;Alexander Korda;H.G. Wells
tt0029335;Oh, Mr. Porter!;Oh, Mr. Porter!;Oh, Mr. Porter!;1937;Comedy, Adventure, Crime;GB;85;0.0;;Comedy in which a bungling railway worker is given the job of stationmaster at a rundown station in rural Ireland, where his sidekicks are a toothless old gaffer and a portly young loudmouth. Hilarious adventures ensue, including a locomotive chase after gunrunners make off with a train.;61483;7.4;1914;Dave O'Toole, Dennis Wyndham, Frank Atkinson, Graham Moffatt, Moore Marriott, Percy Walsh, Sebastian Smith, Will Hay, Wilson Coleman;Agnes Lauchlan;Marcel Varnel;;Frank Launder, J.O.C. Orton, Marriott Edgar, Val Guest
tt0029453;Pépé le Moko;Pépé le Moko;Les nuits blanches;1937;Romance, Drama, Crime;FR;94;155895.0;;Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.;26252;7.7;8378;Charles Granval, Fernand Charpin, Gabriel Gabrio, Gaston Modot, Gilbert Gil, Jean Gabin, Lucas Gridoux, Marcel Dalio, René Bergeron, Saturnin Fabre;;Julien Duvivier;;Henri Jeanson, Henri La Barthe, Jacques Constant, Julien Duvivier
tt0029611;Storm in a Teacup;Storm in a Teacup;Tempête dans un verre d'eau;1937;Comedy, Romance;GB;87;0.0;;A local politician in Scotland tries to break the reporter who wrote a negative story about him, and who is also in love with his daughter.;57662;6.5;1225;Arthur Wontner, Cecil Parker, Edgar K. Bruce, Gus McNaughton, Quinton McPherson, Rex Harrison, Robert Hale;Sara Allgood, Ursula Jeans, Vivien Leigh;Ian Dalrymple, Victor Saville;Victor Saville;Bruno Frank, Donald Bull, Ian Dalrymple, James Bridie
tt0029706;Un carnet de bal;Un carnet de bal;Un carnet de bal;1937;Romance, Drama;FR;144;0.0;;"After the death of her husband, Christine realizes she has possibly wasted her life by marrying him instead of the man towards whom, in her youth, she had a stronger inclination. To overcome these dreary thoughts, she decides to find out about him and the other men who danced with her during a ball that was a turning point in her life, many years ago. She pays a visit to those forgotten acquaintances one after the other; Christine is not only surprised to see how they have fared, but also discovers the impact she had, unknowingly, on the feelings and the destiny of these persons.";92257;7.4;1030;Fernandel, Harry Baur, Louis Jouvet, Maurice Bénard, Pierre Alcover, Pierre Blanchar, Pierre Richard-Willm, Raimu;Françoise Rosay, Marie Bell;Julien Duvivier;Jean-Pierre Frogerais;Bernard Zimmer, Henri Jeanson, Jean Sarment, Julien Duvivier
tt0029811;Young and Innocent;Young and Innocent;Jeune et innocent;1937;Thriller, Mystery, Crime, Romance, Drama;GB;83;0.0;A romantic murder-mystery drama!;Robert Tisdall finds on the beach the corpse of a woman he knew. Others wrongly conclude that he is the murderer. Fleeing, he desperately attempts to prove that he is not the killer. A young woman becomes embroiled in the effort.;2762;6.8;11541;Basil Radford, Derrick De Marney, Edward Rigby, George Curzon, George Merritt, John Longden, Percy Marmont;Mary Clare, Nova Pilbeam, Pamela Carme;Alfred Hitchcock;;Anthony Armstrong, Charles Bennett, Edwin Greenwood, Josephine Tey
tt0029957;The Human Beast;La Bête Humaine;La bête humaine;1938;Drama, Crime;FR;100;0.0;;On board a train bound for the port city of Le Havre, France, railroad stationmaster Roubard murders Grandmorin, who seduced his beautiful young wife, Severine. Engineer Jacques Lantier, stuck in Le Havre while the train is being repaired, also begins a passionate affair with Severine, who tries to entice the handsome stranger to murder her controlling husband. However, Lantier has a secret urge of his own that changes everything.;29415;7.5;8708;Fernand Ledoux, Gérard Landry, Jean Gabin, Julien Carette;Blanchette Brunoy, Charlotte Clasis, Claire Gérard, Colette Régis, Jenny Hélia, Simone Simon;Jean Renoir;Raymond Hakim, Robert Hakim;Jean Renoir, Émile Zola
