frenchTitle;genres;averageRating;numVotes;decade
Le moine;Thriller, Drama, Mystery;5.8;4217;2010
La femme du Vème;Thriller, Drama, Mystery;5.3;7261;2010
Effie Gray;Romance, Drama, Biography;6.0;7249;2010
Typist Artist Pirate King;Drama;5.8;266;2020
Swing Rendez-vous;Comedy, Musical, Romance, Drama;5.3;41;2020
File 25;Romance, Drama, Crime;6.2;13;2010
Showreel;Comedy, Thriller, Horror;8.2;16;2010
Cours sans te retourner;Drama, Action, War, Biography;7.2;2931;2010
I Curse This Land;Thriller, Drama, Horror;3.9;87;2020
Conann;Fantasy, Action;5.8;777;2020
Blonde sur ordonnance;Comedy, Drama;6.2;15917;2010
A Place Called Dignity;Drama;6.2;142;2020
Tooth Fairy Queen of Pain;Horror;2.8;224;2020
L'Italien;Comedy, Drama;5.7;1632;2010
Rubber;Mystery, Horror, Comedy, Drama, Fantasy;5.7;41735;2010
Kon-Tiki;Adventure, Drama, History, Biography;7.1;53367;2010
Little Deaths;Romance, Thriller, Horror;4.7;3407;2010
Le paradis;Romance, Drama;6.7;1931;2020
Emulsion;Thriller, Drama, Mystery;5.9;952;2010
The Foreigner;Thriller, Action, Crime;7.0;128162;2010
Le 13e jour;Drama, History, Biography;7.2;187;2000
Island of the Dolls;Horror;2.4;230;2020
Curse of Humpty Dumpty 2;Horror;2.5;299;2020
Le procès Goldman;Drama, Crime, History;7.0;3093;2020
Sous toi, la ville;Romance, Drama;6.2;782;2010
Not the Messiah: He's a Very Naughty Boy;Comedy, Musical, Music, History;7.1;1408;2010
Curio;Thriller, Mystery, Horror;2.5;174;2010
Dark Souls;Thriller, Horror;4.5;2230;2010
The We and the I;Drama;6.1;2225;2010
Un amour de jeunesse;Romance, Drama;6.7;5843;2010
Jackie;Drama, Biography;6.6;85387;2010
Feed Me;Comedy, Horror;4.6;1059;2020
Couleur de peau: Miel;Documentary, Biography, Animation, Family, Drama;7.3;638;2010
Ouvert 24/7;Comedy, , Drama, Horror;3.7;83;2010
War pony;Drama;6.8;2870;2020
Killer Bitch;Thriller, Action, Horror;1.5;503;2010
Belle et Sébastien: nouvelle génération;Adventure, Drama, Action, Family;5.9;487;2020
Passages;Romance, Drama;6.6;13700;2020
Hector et la recherche du bonheur;Comedy, Adventure, Drama;6.9;51478;2010
Des filles en noir;Drama;6.1;221;2010
Un cadeau inattendu;Comedy, Drama, Family;6.8;3293;2010
Night Is Day: The Movie;ScienceFiction, Action, Sci-Fi;4.9;90;2010
Blackthorn : La Dernière Chevauchée de Butch Cassidy;Western, Adventure, Drama, Action;6.5;11056;2010
The Estate;Comedy, Drama;5.3;6203;2020
Les têtes givrées;Comedy, Drama;5.9;178;2020
Dodo;Comedy, Romance, Drama;5.3;414;2020
Silver Haze;Drama;6.1;1043;2020
A House in Jerusalem;Drama, Horror;6.8;199;2020
Playoff;Drama, Sport;5.4;292;2010
La mélodie;Comedy, Drama, Music;6.5;860;2010
Betsy & Leonard;Comedy, , Drama;7.5;60;2010
Johnny English, le retour;Comedy, Adventure, Action, Crime;6.3;145529;2010
Kill Keith;Comedy, Horror;3.4;310;2010
Maximum Shame;Music, ScienceFiction, Horror, Musical, Fantasy;2.8;432;2010
Genocidium;Thriller, Drama, Horror;5.8;25;2020
Will;Adventure, Drama, Family;6.8;3529;2010
Strawberry Fields;Drama;4.6;325;2010
Héritage;Drama;6.1;158;2010
Love, Rosie;Comedy, Romance, Drama;7.1;162636;2010
L'amour dure trois ans;Comedy, Romance;6.1;5149;2010
Le Skylab;Comedy, Drama, Family;6.4;2142;2010
Syngué Sabour - Pierre de patience;Drama, War;7.1;5689;2010
Justin et la Légende des chevaliers;Comedy, Adventure, Animation;6.0;6578;2010
Un homme qui crie;Drama, War;6.7;1889;2010
Le masque de la Méduse;Fantasy, Mystery, Horror;5.1;136;2000
My Best Men;Comedy, Romance;5.7;13780;2010
Mai sumoru rando;Drama;7.1;851;2020
The Hot Potato;Comedy, Drama, Crime;5.4;853;2010
Terraferma;Drama;6.7;3257;2010
Ma part du gâteau;Comedy, Drama;5.8;2408;2010
National Theatre Live: The Habit of Art;Comedy, Drama;8.3;108;2010
Citadel;Thriller, Drama, Horror;5.5;7455;2010
Tel Aviv Beyrouth;Drama, History;6.3;87;2020
Chez Gino;Comedy;4.8;286;2010
Dans leur ombre;Thriller, Drama, Mystery;4.9;12781;2020
Four;Thriller;4.3;810;2010
Romeo & Juliet;Romance, Drama;5.8;12992;2010
The Expatriate;Thriller, Action;6.0;33357;2010
Simon Werner a disparu...;Thriller, Drama, Mystery;6.4;1199;2010
Chantrapas;Drama;6.2;396;2010
Le nom des gens;Comedy, Romance, Drama;7.1;8388;2010
Le voleur de lumière;Drama;6.5;456;2010
Un poison violent;Drama;6.3;843;2010
The Tapes;Horror;3.1;535;2010
Nutcracker Massacre;Thriller, Horror;3.3;239;2020
We Are Not Alone;Comedy, ScienceFiction, TVMovie, Sci-Fi;6.1;581;2020
Fisherman's Friends;Comedy, Drama, Music;7.0;12233;2010
Roses à crédit;Romance, Drama, War;5.1;173;2010
En même temps;Comedy;5.6;580;2020
Berlin Nobody;Thriller, Drama, Mystery, Horror;5.0;5369;2020
97 Minutes;Thriller;3.8;9239;2020
Wreckers;Drama;5.8;3234;2010
The Facility;ScienceFiction, Horror;4.8;2561;2010
Laurence Anyways;Romance, Drama;7.6;22757;2010
Kick-Ass 2;Comedy, Adventure, Action, Crime;6.5;295126;2010
Chienne;Romance, Drama;5.6;619;2010
Holiday;Comedy, Crime, Mystery;5.7;220;2010
Notre jour viendra;Comedy, Drama;6.1;4298;2010
Two Sunny Days;Drama;5.6;114;2010
Fleurs du mal;Romance, Drama;6.5;163;2010
Goodbye Christopher Robin;Drama, Family, History, Biography;7.1;30801;2010
The Veteran;Thriller, Action, Crime;5.8;7516;2010
Donoma;Comedy, Drama;7.0;203;2010
Je vous aime très beaucoup;Comedy, Drama, Family;5.6;133;2010
Nannerl, la soeur de Mozart;Music, Drama, Biography;6.4;1639;2010
Robert Mitchum est mort;Comedy, Drama;5.4;183;2010
Deep Fear;Horror;5.1;995;2020
Le Magasin des suicides;Comedy, Musical, Music, Animation;6.2;8949;2010
My Week with Marilyn;Romance, Drama, Biography;6.9;90704;2010
The Artist;Comedy, Romance, Drama;7.8;252249;2010
Bringing Up Bobby;Comedy;5.0;2098;2010
Forces spéciales;Drama, Action, War;6.3;19878;2010
The Decoy Bride;Comedy, Romance, Drama;6.1;12905;2010
The Drummond Will;Comedy, Mystery;5.8;490;2010
Colombiana;Thriller, Drama, Action, Crime;6.4;111574;2010
Le prodige inconnu;Music, Drama, Mystery;6.5;5702;2010
Sket;Thriller, Drama, Crime;4.7;1671;2010
The Secret;Thriller, Mystery, Crime, Horror, Drama;5.9;44159;2010
Kobane;Drama, War;7.1;452;2020
Code ennemi;Thriller, Action;5.6;21165;2010
Le grand partage;Comedy, Drama;5.2;1234;2010
Borrowed Time;Comedy, Drama;5.9;381;2010
L'odyssée;Adventure, Drama, Biography;6.6;6388;2010
À perdre la raison;Romance, Drama, Crime;6.8;3215;2010
L'Apollonide (Souvenirs de la maison close);Drama;6.7;8308;2010
Le règne animal;Adventure, ScienceFiction, Drama, Horror;6.7;10598;2020
La contadora de películas;Drama, History;6.6;993;2020
Une belle rencontre;Comedy, Romance, Drama, War;6.8;21805;2010
Insoupçonnable;Thriller, Drama, Crime, Mystery;5.2;320;2010
Polisse;Thriller, Drama, Crime;7.3;15937;2010
Poulet aux prunes;Comedy, Drama;7.0;10191;2010
Il était une fois Veronica;Drama;6.1;759;2010
Hors Satan;Fantasy, Drama, Crime;6.4;2149;2010
La Demora;Drama;7.2;419;2010
Sur la plage de Chesil;Music, Romance, Drama;6.3;13119;2010
Mozzarella Stories;Comedy, Thriller, Action, Crime;5.7;294;2010
Private Peaceful;Romance, Drama, War;6.2;1791;2010
Rock and Roll Fuck'n'Lovely;Music, Drama, Horror;4.6;45;2010
Elle s'appelait Sarah;Drama, War;7.5;18266;2010
Au cul du loup;Drama;6.1;238;2010
Légitime défense;Thriller, Drama, Crime, Mystery;5.5;268;2010
The Corners;, Drama;8.7;25;2010
Si tu meurs, je te tue;Comedy, Drama;6.3;507;2010
Et si on changeait le monde;Drama;5.4;184;2010
Tante Hilda !;Comedy, Family, Animation;6.2;169;2010
La vie des poissons;Romance, Drama;6.7;1686;2010
Anything Goes;Comedy, Musical, Romance, Music;7.6;743;2020
Rock'N'Love;Comedy, Romance, Drama, Music;6.5;4881;2010
Everywhere and Nowhere;Drama;5.1;333;2010
Une vie de chat;Comedy, Adventure, Animation;6.9;12213;2010
Le dernier jaguar;Comedy, Adventure, Family;5.6;1024;2020
Jusqu'à la lune et partout sur la terre;Comedy, Drama;6.7;3127;2010
Ivory Tower;Comedy, Drama;6.5;157;2010
La ligne droite;Drama, Sport;6.1;367;2010
Usurpateur;Thriller, Drama, Crime;5.6;2188;2010
Hannah Arendt;Drama, Biography;7.1;12272;2010
Peter;Drama, Crime;5.5;119;2010
Intouchables;Comedy, Drama;8.5;978149;2010
Infiltration;Drama;6.2;199;2010
The Laureate;Thriller, Drama;5.2;521;2020
Soldiers of Fortune;Thriller, Action, Adventure;4.3;7642;2010
Ultramarines: A Warhammer 40,000 Movie;Fantasy, ScienceFiction, Action, Animation;5.6;6473;2010
Indigène d'Eurasie;Drama;6.3;426;2010
360;Romance, Drama, Crime, Mystery;6.1;17762;2010
Lady Gun Fighter;Western, Adventure, Drama, Action;5.4;1607;2010
Stoker;Thriller, Drama, Horror;6.7;116869;2010
Headshot;Thriller, Drama, Crime;6.1;1876;2010
Been So Long;Romance, Musical, Drama, Music;5.5;1228;2010
Nuit blanche;Thriller, Drama, Action, Crime;6.6;5200;2010
Territoires;Thriller, Horror;5.0;2459;2010
Punch 119;Thriller, Action, Crime, Adventure;6.1;35285;2010
Carmen in 3D;Music, Musical, Drama;7.5;85;2010
Horrible Henry, le film;Comedy, Adventure, Family;3.7;3289;2010
En secret;Drama;5.9;8152;2010
Girl on a Bicycle;Comedy, Romance, Drama;6.2;2437;2010
La source des femmes;Comedy, Drama;7.2;4280;2010
L'épée et la rose;Fantasy, Adventure, Drama, Music;5.0;111;2010
Jerk;Drama;6.1;97;2020
Come on Eileen;Comedy, Drama;6.5;92;2010
Bye Bye Blondie;Comedy, Romance, Drama;5.2;784;2010
Mon pote;Comedy, Drama, Crime;6.0;362;2010
National Theatre Live: London Assurance;Comedy;8.1;72;2010
The Killing Tree;Comedy, Horror;3.3;1044;2020
Vous n'avez encore rien vu;Comedy, Drama;6.5;1727;2010
La montagne;Fantasy, Adventure, Drama;6.1;645;2020
Sentinelle sud;Thriller, Drama;6.1;313;2020
The Siege;Thriller, Drama, Action;3.5;1008;2020
Nice Guy;Drama, Crime;5.9;516;2010
Opération 118 318 sévices clients;Comedy;3.9;78;2010
American Translation;Drama, Mystery;5.3;907;2010
Pinocchio;Adventure, Family, Animation;6.0;396;2010
Summoning Bloody Mary 2;Horror;2.7;161;2020
Return of Krampus;Horror;2.5;267;2020
Curse of Jack Frost;Horror;2.8;553;2020
La passagère;Romance, Drama;5.6;479;2020
La nuit du 12;Thriller, Drama, Crime, Mystery;7.0;11522;2020
Luna;Fantasy, Drama;6.7;323;2010
Zombie Driftwood;Comedy, Horror;2.0;432;2010
Quitter la nuit;Thriller, Drama;6.3;692;2020
10 jours encore sans maman;Comedy;5.0;465;2020
La Syndicaliste;Thriller, Drama;6.6;1838;2020
Gassed Up;, Thriller, Drama, Crime;5.2;514;2020
Les hommes libres;Romance, Drama, History;6.6;1487;2010
A Spanking in Paradise;Comedy;4.6;185;2010
Le jeune Karl Marx;Drama, History, Biography;6.6;7538;2010
Turnout;Drama;5.3;325;2010
Gooische vrouwen;Comedy, Drama;6.2;3140;2010
L'Art d'aimer;Comedy, Romance;6.1;1983;2010
L'île;Fantasy, Adventure, Drama;3.6;152;2010
Nezouh;Drama, War;6.5;307;2020
Parmi nous;Thriller, ScienceFiction, Drama, Sci-Fi;5.9;988;2020
Fast Girls;Drama, Sport;6.2;3960;2010
DogMan;Drama, Action, Crime;6.8;19483;2020
Anatomie d'une chute;Thriller, Drama, Crime;7.6;174936;2020
Le lycéen;Drama;6.8;1953;2020
Or noir;Adventure, Drama, Action, History;6.6;12881;2010
Un petit frère;Drama;6.6;534;2020
Homme au bain;Drama;4.9;1094;2010
Strippers vs Werewolves;Crime, Horror, Action, Comedy, Fantasy;3.0;2371;2010
Que viva Eisenstein!;Comedy, Romance, Drama, Biography;6.3;3186;2010
Dimensions;ScienceFiction, Drama, Sci-Fi;5.9;598;2010
Genius;Drama, History, Biography;6.5;22157;2010
La grande magie;Comedy, Musical, Drama, Music;4.8;240;2020
La très très grande classe;Comedy;4.7;260;2020
Jumeaux mais pas trop;Comedy;5.5;766;2020
On sourit pour la photo;Comedy;5.7;304;2020
La revanche des Crevettes Pailletées;Comedy;6.2;518;2020
Les gagnants;Comedy;3.2;129;2020
Pauline et François;Romance, Drama;5.8;96;2010
Weekender;Music, Drama;5.5;2009;2010
Allez raconte!;Animation;6.2;65;2010
A Flower in the Mouth;Drama, Documentary;7.0;21;2020
Playing the Moldovans at Tennis;Comedy, Drama, Documentary;7.6;309;2010
Cold Meat;Thriller;5.3;2489;2020
Bas-fonds;, Drama;5.8;83;2010
Every Thing Will Be Fine;Drama;5.5;6578;2010
Juste une nuit;Drama;6.6;595;2020
Halal police d'État;Comedy, Crime;3.9;954;2010
The Last Days on Mars;Thriller, ScienceFiction, Adventure, Horror, Sci-Fi;5.5;39871;2010
Omar m'a tuer;Thriller, Drama, Crime, Biography;6.6;1753;2010
Hard Boiled Sweets;Thriller, Crime;4.8;857;2010
La conquête;Comedy, Drama, Biography;6.3;1723;2010
L'amour a ses raisons;Comedy, Romance, Drama;5.9;4634;2010
Message from the King;Thriller, Drama, Action, Crime;6.4;18702;2010
La république des enfants;Fantasy, Drama, War;5.7;52;2010
The Devil's Business;Horror;5.5;711;2010
Au pays du sang et du miel;Romance, Drama, War;4.7;34822;2010
La BM du Seigneur;Drama;6.4;162;2010
Midnight's Children;Drama;6.2;3444;2010
Only Lovers Left Alive;Comedy, Romance, Drama, Fantasy;7.2;111846;2010
Buffering;Comedy;4.8;542;2010
Silence d'amour;Comedy;6.8;1974;2010
A E I O U - Alphabet rapide de l'amour;Comedy, Romance, Drama;5.5;482;2020
La vie devant vous;Comedy, Romance;4.6;190;2010
Wallace et Gromit : La palme de la vengeance;Comedy, Adventure, Family, Animation;7.5;35063;2020
Les Boloss - Inbetweeners, le film;Comedy;6.7;88992;2010
Low Cost;Comedy;4.6;968;2010
Mineurs 27;Thriller, Drama, Crime, Mystery;4.9;118;2010
A Night in the Woods;Mystery, Horror;3.6;1046;2010
Amours cannibales;Romance, Thriller, Drama;5.9;3767;2010
Desiree;Thriller, Drama, Crime;4.7;255;2010
Il reste du jambon?;Comedy, Romance;4.6;587;2010
Mon pire cauchemar;Comedy, Romance, Drama;6.0;3252;2010
StreetDance 2;Music, Romance, Drama;5.6;9671;2010
Matriarch;Horror;4.6;3473;2020
Mariage à Mendoza;Comedy, Romance, Drama;6.3;426;2010
Tom Sawyer;Adventure, Family;6.1;992;2010
Black Ocean;Drama;5.4;177;2010
Catholique anonyme;Comedy, Drama;6.2;178;2010
Un requiem pour Mister Child;Thriller;5.1;1464;2010
Le fossé;Drama;7.1;581;2010
Viva Riva!;Thriller, Drama, Crime, Action;6.1;1259;2010
Inbred;Comedy, Horror;5.2;5934;2010
Houba! Le Marsupilami et l'orchidée de Chicxulub;Comedy, Adventure, Family;5.5;4432;2010
Practical Guide to Belgrade with Singing and Crying;Comedy, Romance, Drama;6.3;209;2010
Shame;Drama;7.2;211503;2010
London Town;Music, Drama;6.4;2658;2010
Beyond Skyline;Adventure, ScienceFiction, Action, Horror;5.3;24220;2010
Dead Frequency;Comedy, Romance, Drama;3.5;127;2010
Ethel & Ernest;Drama, War, History, Animation;7.7;4164;2010
Teach me love;Comedy, Romance;5.7;16555;2010
Avant d'aller dormir;Thriller, Drama, Mystery;6.3;86998;2010
La proie;Thriller, Drama, Action, Crime;6.6;6024;2010
On ne choisit pas sa famille;Comedy, Adventure;5.6;1888;2010
Hunky Dory;Comedy, Drama, Music;6.2;1369;2010
Panic Button;Thriller, Horror;5.3;7614;2010
How to Stop Being a Loser;Comedy;4.7;745;2010
Livide;Fantasy, Horror;5.7;8079;2010
Jeanne du Barry;Romance, Drama, History, Biography;6.7;14883;2020
Absolutely Anything;Comedy, ScienceFiction, Sci-Fi;6.0;51526;2010
Bohemian Rhapsody;Music, Drama, History, Biography;7.9;622608;2010
Civil War;ScienceFiction, Thriller, Drama, Action;7.0;239362;2020
Kill Me Please;Comedy, Drama;6.3;1003;2010
Hara-kiri : Mort d'un samouraï;Drama;7.3;9707;2010
Téléphone arabe;Comedy, , Drama;6.7;76;2010
Best Little Whorehouse in Rochdale;Comedy;6.4;26;2010
Mercenaires;Drama, Action;3.4;1242;2010
R.I.F. (Recherches dans l'Intérêt des Familles);Thriller, Crime;6.0;979;2010
10 jours en or;Comedy, Drama;6.0;1062;2010
Des vents contraires;Drama, Mystery;6.4;1619;2010
Hollywoo;Comedy;5.1;2042;2010
La planque;Comedy, Crime;5.1;271;2010
The Mirror Boy;Fantasy, Adventure, Drama;4.8;156;2010
La femme du gardien de zoo;Drama, War, History, Biography;7.0;48293;2010
Coma;Fantasy, Drama, Mystery;6.1;722;2020
La beauté du geste;Drama, Sport;6.9;1376;2020
Lords of Salem;Thriller, Horror;5.2;33443;2010
Looking for Simon;Romance, Drama;5.9;323;2010
La sociedad del semaforo - La communauté du feu rouge;Drama;6.4;273;2010
If the Seed Doesn't Die;Comedy, Drama;6.6;217;2010
Demon;Romance, Horror;6.9;30;2010
Zombie Diaries 2: World of the Dead;Action, Horror, Sci-Fi;3.8;2553;2010
Conspiracy;Thriller, Action;6.3;39897;2010
Lotus Eaters;Drama;5.1;319;2010
Le cochon de Gaza;Comedy;7.0;3604;2010
The Merry Wives of Windsor;Comedy;7.6;53;2010
Victims;Thriller, Horror;6.2;75;2010
Poupoupidou;Comedy, Crime, Mystery;6.6;3025;2010
Toi non plus tu n'as rien vu;Thriller, Drama;5.9;139;2020
Honour;Thriller, Drama;6.0;1124;2010
The Trip;Comedy, Drama;7.0;23776;2010
Un été brûlant;Drama;5.1;2437;2010
House Trap;Thriller, Horror;3.5;338;2010
Le Sentiment de la chair;Romance, Thriller, Drama, Mystery;5.2;432;2010
Aux yeux de tous;Thriller, Drama, Crime, Mystery;6.3;53579;2010
Les Lyonnais;Drama, Action, Crime;6.9;9080;2010
Americano;Drama;5.2;1151;2010
When the Lights Went Out;Thriller, Drama, Horror;5.3;5481;2010
Au cas ou je n'aurais pas la palme d'or;Comedy, Family, Biography;5.9;41;2010
Un jour mon père viendra;Comedy;5.6;440;2010
Blood Ties;Thriller, Drama, Action, Crime;6.5;21695;2010
Propriété interdite;Drama, Horror;4.1;151;2010
Creature;Drama, Horror;6.1;130;2020
Starve Acre;Drama, Horror;5.4;4295;2020
A Greyhound of a Girl;Drama, Family, Animation;6.5;221;2020
The Substance;Drama, Horror, Sci-Fi;7.3;304925;2020
Au bistro du coin;Comedy;3.5;110;2010
Chroniques sexuelles d'une famille d'aujourd'hui;Comedy, Romance, Drama;5.2;5008;2010
De l'huile sur le feu;Comedy;4.2;235;2010
Et soudain tout le monde me manque;Comedy, Drama;6.5;1675;2010
Les adieux à la reine;Romance, Drama, History;6.2;9337;2010
Shame the Devil;Thriller, Mystery, Crime, Horror;3.6;675;2010
Les Misérables in Concert: The 25th Anniversary;Music, Musical, Drama, History;8.8;6653;2010
Je m'appelle Bernadette;Drama, Biography;6.4;269;2010
The Haunted Studio;Comedy, Horror;3.6;191;2020
Le grand tout;ScienceFiction, Adventure, Comedy, Drama, Sci-Fi;7.5;51;2010
Post Tenebras Lux;Drama;6.5;6076;2010
Rendez-vous avec un ange;Drama;5.3;81;2010
L'apprenti Père Noël;Comedy, Family, Animation;6.3;584;2010
Season of the Witch;Thriller, Horror;4.3;229;2000
Les tribulations d'une caissière;Comedy, Romance;5.4;460;2010
Tu seras mon fils;Thriller, Drama;6.9;1207;2010
Un nuage dans un verre d'eau;Fantasy, Thriller;7.8;51;2010
Ni à vendre ni à louer;Comedy;5.7;444;2010
Exorcism;Horror;2.2;210;2010
Le diable dans la peau;Drama;7.1;81;2010
Les géants;Adventure, Drama;6.6;1943;2010
Terry;Drama, Crime;4.6;356;2010
Acide;Fantasy, Drama, Sci-Fi;5.1;2700;2020
Beyond Fury;Action, Crime;5.1;114;2010
Insensibles;Thriller, Mystery, Horror, Fantasy, Drama;6.1;3640;2010
Titeuf, le film;Animation, Romance, Family, Comedy, Drama;5.8;751;2010
Diana;Romance, Drama, Biography;5.6;21238;2010
Life Just Is;, Drama;3.4;190;2010
Stud Life;Romance, Drama;5.0;240;2010
Le Bonhomme de neige;Thriller, Drama, Crime, Horror;5.2;75316;2010
French Touch: Desires;Romance, Drama;5.9;16;2020
Ill Manors;Music, Drama, Crime;7.1;11429;2010
Sur la terre des dinosaures, le film;Comedy, Adventure, Family, Animation;5.2;12190;2010
The Theatre Bizarre;Fantasy, Drama, Crime, Horror;5.2;4570;2010
Les petites victoires;Comedy;6.4;916;2020
Best plans;Thriller, Drama, Action;6.3;1642;2010
8 Minutes Idle;Comedy;5.3;700;2010
Le petit poucet;Fantasy, Drama;6.1;75;2010
Tad l'explorateur: À la recherche de la Cité perdue;Comedy, Adventure, Family, Animation;5.9;9503;2010
In the Dark Half;Drama, Mystery;5.4;599;2010
Adrift in Soho;Drama;5.5;86;2010
Trap for Cinderella;Thriller, Drama, Crime, Mystery;5.6;1755;2010
Silent House;Thriller, Mystery, Horror;5.2;25207;2010
Le bleu du caftan;Romance, Drama;7.5;6361;2020
The Highwayman;Adventure;3.4;1611;2020
How to Become a Criminal Mastermind;Comedy, Crime;8.4;28;2010
Shadow Dancer;Thriller, Drama, Mystery;6.2;13219;2010
Foxfire, confessions d'un gang de filles;Drama, Crime;6.1;2414;2010
Outside Bet;Comedy;4.8;344;2010
Et maintenant on va où?;Comedy, Drama;7.4;13838;2010
L'oeil de l'astronome;Drama, History, Biography;7.1;50;2010
Love Tomorrow;Romance;6.7;82;2010
Mon père est femme de ménage;Comedy, Drama;5.6;341;2010
Mara;Thriller, Mystery, Crime, Horror;5.1;9388;2010
The Haunting of Borley Rectory;Thriller, Horror, War, Fantasy, Drama, History;2.7;635;2010
United;Drama, Sport, History;7.3;13547;2010
Demons Never Die;Thriller, Horror;4.2;1801;2010
Échange d'Identité;Comedy, Adventure, Crime;4.9;877;2010
Pour lui;Drama;7.6;1690;2010
Seberg;Thriller, Drama, Biography;6.0;10871;2010
De force;Thriller, Action, Crime;4.3;264;2010
L'exercice de l'Etat;Drama;6.7;3068;2010
Je suis un no man's land;Comedy;5.2;136;2010
Belleville-Tokyo;Drama;5.4;149;2010
Low Life;Romance, Drama;5.2;123;2010
La parade;Comedy, Drama, History;7.3;13368;2010
Voir la mer;Comedy, Romance, Drama;5.6;645;2010
An Ordinary Man;Thriller, Drama, War, Action;5.7;3635;2010
The Knackery;Horror;4.0;99;2000
The Forgiveness of Blood;Drama;6.8;2083;2010
Last Caress;Horror;4.8;179;2010
Kill List;Thriller, Drama, Crime, Horror;6.4;47608;2010
Goodnight Soldier;Romance, Drama, Comedy;4.7;734;2020
Tue-moi;Drama;5.7;256;2010
Simon Killer;Thriller, Drama, Horror;6.3;5165;2010
Le labyrinthe;Thriller, ScienceFiction, Mystery, Action, Sci-Fi;6.8;535947;2010
Hunters of the Kahri;Fantasy;7.1;22;2000
Treehouse;Thriller, Mystery, Horror;3.8;2641;2010
In Love with Alma Cogan;Comedy, Romance, Drama;6.6;110;2010
L'assaut;Thriller, Drama, Action, History;6.1;4272;2010
La croisière;Comedy;4.2;478;2010
