tconst;id;frenchTitle;primaryTitle;averageRating;runtimeMinutes;genres;startYear;overview;directors;acteurs;poster_path;video;frenchOverview
tt0108308;1499;Les tortues ninja III;Teenage Mutant Ninja Turtles III;4.8;96;Adventure, Comedy, ScienceFiction, Family, Fantasy, Action;1993;The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.;Stuart Gillard;Elias Koteas, Paige Turco, Stuart Wilson;https://image.tmdb.org/t/p/original//icD1x4NrFBsBQDh5TEpYfpbCBk5.jpg;Non disponible;Nous retrouvons les fameuses tortues dans la province de Shingu dans le japon du XVIIᵉ siècle où, grâce à un sceptre magique, de nouvelles aventures à travers le temps les attendent.
tt0108311;17168;Meurtre par intérim;The Temp;5.3;96;Mystery, Drama, Horror, Thriller;1993;A series of mysterious accidents at a food company lead a manager to suspect his impressive new temporary secretary.;Tom Holland;Timothy Hutton, Lara Flynn Boyle, Dwight Schultz;https://image.tmdb.org/t/p/original//87h7OsuTWZURTZ1oSNfLl8bqfbO.jpg;Non disponible;L'entreprise de cookies de Peter Derns se transforme en cauchemar le jour où il engage Kris Bolen, une assistante intérimaire.
tt0108327;27804;Nashville Blues;The Thing Called Love;6.4;116;Drama, Comedy, Music, Romance;1993;Miranda Presley moves from New York to Nashville to become a songwriter. At an unsuccessful audition she meets James Wright, a promising newcomer. After only a few days they marry but start to quickly regret it.;Peter Bogdanovich;River Phoenix, Samantha Mathis, Dermot Mulroney;https://image.tmdb.org/t/p/original//xsxkXRFDYeGGMGkdvotCIhMJFPl.jpg;Non disponible;A Nashville, Tennessee, on a la musique country dans le sang. Le Bluebird Cafe, un bar qui ne désemplit jamais, est devenu un lieu mythique de la country, où les amateurs se retrouvent pour boire une bière en écoutant les nouveaux talents tenter leur chance. Faire un tabac au Bluebird, devant une salle de connaisseurs, est un passeport quasi assuré pour le succès. James Wright, un jeune rebelle, a réussi son pari ce soir-là en enchantant son auditoire. Tout le contraire de Miranda Presley qui, elle, a plutôt raté son audition. Mais quand les regards de ces deux-là se croisent, ils savent qu'ils vont faire la route ensemble sur le chemin de la gloire...
tt0108330;8092;Blessures secrètes;This Boy's Life;7.3;115;Drama, Biography;1993;When a son and mother move to Seattle in hopes for a better life, the mother meets a seemingly polite man. Things go south when the man turns out to be abusive, endangering their lives. As the mother struggles to maintain hope in an impossible situation, the son has plans to escape.;Michael Caton-Jones;Robert De Niro, Leonardo DiCaprio, Ellen Barkin;https://image.tmdb.org/t/p/original//crtn5mw5s0acbkrR9q3TYWnwVuX.jpg;Non disponible;En 1957, un fils et sa mère fuient pour démarrer une nouvelle vie à Seattle, où la mère rencontre un mécanicien poli. Le garçon s'attire sans cesse des ennuis à cause de mauvaises fréquentations. La mère épouse le mécanicien, qui s'avère être un alcoolique abusif. Ils ont du mal à garder espoir et le garçon cherche à fuir cette petite ville à tout prix. Basé sur une histoire vraie.
tt0108333;10057;Les trois mousquetaires;The Three Musketeers;6.4;105;Adventure, Action, Comedy, Romance;1993;D'Artagnan travels to Paris hoping to become a musketeer, one of the French king's elite bodyguards, only to discover that the corps has been disbanded by conniving Cardinal Richelieu, who secretly hopes to usurp the throne. Fortunately, Athos, Porthos and Aramis have refused to lay down their weapons and continue to protect their king. D'Artagnan joins with the rogues to expose Richelieu's plot against the crown.;Stephen Herek;Charlie Sheen, Kiefer Sutherland, Chris O'Donnell;https://image.tmdb.org/t/p/original//poOrOZ3hf70aehdBqLHpQMrr1aq.jpg;Non disponible;Comment le fougueux d'Artagnan quitte sa Gascogne natale pour rejoindre la célèbre compagnie des mousquetaires, à laquelle appartenait jadis son père. Une grande déception l'attend a son arrivée à Paris quand il découvre que le cardinal de Richelieu a dissous ce corps d'élite dont ne subsistent plus que trois hommes à la bravoure légendaire: le mélancolique Athos, le suave Aramis et le monumental Porthos.
tt0108334;5187;3 de Coeur;Three of Hearts;5.5;102;Drama, Comedy, Romance;1993;A lesbian hires a male escort to break the heart of the bisexual woman who has just dumped her.;Yurek Bogayevicz, Mitch Glazer;William Baldwin, Kelly Lynch, Sherilyn Fenn;https://image.tmdb.org/t/p/original//tBzAb9odo7xszFTLfuYziP714kf.jpg;Non disponible;
tt0108339;34098;Ticks attack;Ticks;5.5;85;ScienceFiction, Horror, Sci-Fi;1993;Teens camping in a northern California retreat are terrorized by mutant insects created by evil, polluting pot farmers.;Tony Randel;Rosalind Allen, Ami Dolenz, Seth Green;https://image.tmdb.org/t/p/original//1R1LGS3jUtV3XJ4bgN0ofcYd8RT.jpg;Non disponible;Des tiques géantes et particulièrement agressives attaquent un groupe de jeunes gens parti pour une simple et paisible promenade en forêt.
tt0108350;78247;Marquis de Sade;Night Terrors;3.6;98;Horror;1993;A young girl travels to Cairo to visit her father, and becomes unwillingly involved with a bizarre sadomasochistic cult led by the charismatic Paul Chevalier, who is a descendant of the Marquis de Sade.;Tobe Hooper;Robert Englund, Zoe Trilling, Alona Kimhi;https://image.tmdb.org/t/p/original//1SJy6LdrlsxIE91ZGG1dFuzmRFg.jpg;Non disponible;Genie rejoint en Egypte son père archéologue et fervent catholique. Elle va vite se retrouver sous l’emprise de Sabina, bisexuelle, qui, pour parfaire son éducation, va lui remettre l’ouvrage du Marquis de Sade La philosophie dans le boudoir et l’emmener à des soirées où l’on se livre à la drogue et à des orgies. Elle est en réalité tombée dans un piège car ces soirées sont organisées par le descendant du Marquis de Sade, et Genie ressemble étrangement à Madame de Beaumont qui avait été à l’origine de l’emprisonnement du Marquis de Sade. La descendance croit tenir sa vengeance...
tt0108358;11969;Tombstone;Tombstone;7.8;130;History, Drama, Western, Biography, Action;1993;Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.;George P. Cosmatos;Kurt Russell, Val Kilmer, Sam Elliott;https://image.tmdb.org/t/p/original//8or8y1XneSZCuPmbImvk5k28Zbf.jpg;Non disponible;Dans la ville de Tombstone en Arizona, une véritable terreur règne sous l'égide d'une brochette de malfrats, d'assassins et de psychopathes. Quand l'ancien marshal de Dodge City, Wyatt Earp, vient y chercher une vie paisible, il se rend compte que ce ne sera pas une mince affaire. Avec son frère, Virgil, ils décident de prendre les choses en main en devenant shérifs.
tt0108366;33560;Totally F***ed Up;Totally F***ed Up;6.5;78;Drama, Comedy, Romance;1993;Gay, alienated Los Angeles teens have a hard time as their parents kick them out of their homes, they don’t have money, their lovers cheat, and they are harassed by gay-bashers.;Gregg Araki;James Duval, Roko Belic, Susan Behshid;https://image.tmdb.org/t/p/original//nCbhsO4yRE1RdL4vSb3CYWiy99a.jpg;Non disponible;Le quotidien d'un groupe d'adolescents homosexuels à Los Angeles, entre ennui, rage, expérimentations sexuelles et peur du sida.
tt0108388;69703;The Trial;The Trial;6.0;120;Drama, Thriller;1993;"Joseph K. awakes one morning, to find two strange men in his room, telling him he has been arrested. Joseph is not told what he is charged with, and despite being ""arrested,"" is allowed to remain free and go to work. But despite the strange nature of his arrest, Joseph soon learns that his trial, however odd, is very real, and tries desperately to spare himself from the court's judgement.";David Hugh Jones;Kyle MacLachlan, Anthony Hopkins, Jason Robards;https://image.tmdb.org/t/p/original//t3nlCW5pGQJSdLXlq5rwZFNaggb.jpg;Non disponible;
tt0108394;108;Trois couleurs: Bleu;Three Colors: Blue;7.8;98;Mystery, Drama, Music;1993;Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality.;Krzysztof Kieslowski;Juliette Binoche, Zbigniew Zamachowski, Julie Delpy;https://image.tmdb.org/t/p/original//70O1cudvYiEWpKW2Sb1FPAdaqjf.jpg;Non disponible;Après la mort de son mari, compositeur réputé, et de leur fille dans un accident de voiture, Julie commence une nouvelle vie, coupant tout lien avec son passé. Ex-assistant du couple, Olivier, amoureux d'elle, tente de l'inciter à terminer le Concerto pour l'Europe.
tt0108395;35614;Le lutin magique;A Troll in Central Park;5.3;76;Adventure, Comedy, Family, Fantasy, Animation, ScienceFiction;1994;A friendly troll with a magic green thumb grows one flower too many for the queen, whose laws require all trolls to be mean ugly and scare humans whenever possible. As a punishment, he is exiled to a world of concrete, where he should live a life of proper trolldom: Manhattan.;Don Bluth, Gary Goldman;Dom DeLuise, Cloris Leachman, Charles Nelson Reilly;https://image.tmdb.org/t/p/original//iRxSsATjJeUvgi1bXdVMXmbKAY7.jpg;Non disponible;La méchante reine Gnorga fait disparaître toute végétation au pays des Lutins. Mais Stanley a sauvé son jardin et il le cultive avec amour. Gnora découvrant ce jardin secret l'envoie à New York. Mais son amour pour les plantes est trop fort et le petit Lutin retrouve Central Park où il se fait des amis : Gus et sa petite sœur Rosie. Gnorga, apprenant la victoire de Stanley, se rend à New York pour le détruire…
tt0108399;319;True Romance;True Romance;7.9;119;Crime, Drama, Action, Romance;1993;Clarence marries hooker Alabama, steals cocaine from her pimp, and tries to sell it in Hollywood, while the owners of the coke try to reclaim it.;Tony Scott;Christian Slater, Patricia Arquette, Dennis Hopper;https://image.tmdb.org/t/p/original//e5B8YvuUrFTtaBOcPbFGBqTgWsx.jpg;Non disponible;Le jour de son anniversaire, Clarence Worley rencontre la splendide Alabama dans un cinéma miteux. Coup de foudre immédiat. Après une nuit d’amour, Alabama avoue à Clarence qu’elle a été en fait engagée par le patron de Clarence comme cadeau d’anniversaire. De là va commencer une folle aventure.
tt0108410;50536;Twenty Bucks;Twenty Bucks;6.3;91;Drama, Comedy;1993;A story about the life of a twenty dollar bill as it weaves in and out of the various lives of several people.;Keva Rosenfeld;Linda Hunt, Brendan Fraser, Elisabeth Shue;https://image.tmdb.org/t/p/original//pAZxoG13a8nGTQ5jrs7xzz0t59b.jpg;Non disponible;Une histoire sur la vie d'un billet de vingt dollars qui se mêle aux différentes vies de plusieurs personnes.
tt0108442;12661;Pas de vacances pour les Blues;Undercover Blues;6.0;90;Crime, Comedy;1993;When fun-loving American agents Dennis Quaid and Kathleen Turner are called back from maternity leave for a special assignment in New Orleans, the spy parents decide to skip the sitter and give their bouncing baby girl the adventure of a lifetime. There's nothing to the dumb story about a deadly arms dealer in the Louisiana Bayou, but you'd be hard put to find a friskier pair of doting parents.;Herbert Ross;Kathleen Turner, Dennis Quaid, Fiona Shaw;https://image.tmdb.org/t/p/original//a00s33wkzVc0dwhlBeSVa0p5PGg.jpg;Non disponible;Jeff et Jane Blue sont des parents modernes. Mais ce sont aussi des espions, les seuls capables de maintenir la sécurité nationale des États-Unis.Alors qu'ils n'aspirent plus qu'à leur vie de parents, ils se voient confier pour mission de protéger le monde contre un dangereux trafiquant d'armes tchèque. Une tâche plutôt difficile pour de jeunes parents qui doivent être rentrés à la maison pour le dernier biberon !
tt0108451;26333;Coeur sauvage;Untamed Heart;6.8;102;Drama, Comedy, Romance;1993;Caroline, a young waitress who seems to have bad taste in men, is on her way home one night when thugs attempt to rape her. Adam, the mysterious busboy who works at the same diner, helps fight off the assailants, and she begins a relationship with him -- but not all their fellow Minnesotans are happy for them. Meanwhile, the couple face their own difficulties when Caroline finds about Adam's past, including his unique health condition.;Tony Bill;Christian Slater, Marisa Tomei, Rosie Perez;https://image.tmdb.org/t/p/original//2UQyFQYVMSzYX6AGeEaJo4RQdpM.jpg;Non disponible;Serveuse dans un bar de Minneapolis, Caroline cache sous son apparence enjouée et son dynamisme, une personnalité fragile et indécise. Aux cuisines du restaurant travaille le taciturne Adam, qui lui voue une passion secrète...
tt0108471;107693;Val Abraham;Abraham's Valley;7.3;187;Drama;1993;Ema is a very attractive but innocent girl, so pretty that cars crash in her presence. Young marries Dr. Carlos Paiva, a father's friend, to whom she is not attracted. They move to the Valley of Abraham. Carlos loves her, but decides to sleep in a separate room to avoid waking Ema when he has to return late at night. With time she begins to feel unhappy about her marriage, so she finds a lover.;Manoel de Oliveira;Leonor Silveira, Cécile Sanz de Alba, Luís Miguel Cintra;https://image.tmdb.org/t/p/original//d1HvQOs6dYHZ2RIP6oARblhSzHk.jpg;Non disponible;Ema, pour s’évader de sa vie terre a terre, se réfugie dans la poésie et le romantisme. Ses amours successives ne voilent pas sa désillusion progressive et, comme Emma Bovary, la conduisent a la mort.
