tconst;frenchTitle;genres;averageRating;numVotes;actor1;actor2;actor3;decade
tt0021636;Bad Sister;Drama;6.1;1600;Conrad Nagel;Sidney Fox;Bette Davis;1930
tt0021668;The Black Camel;Mystery, Thriller, Crime;6.6;1780;Warner Oland;Sally Eilers;Bela Lugosi;1930
tt0021673;Blonde Crazy;Comedy, Drama, Crime;7.1;2421;James Cagney;Joan Blondell;Louis Calhern;1930
tt0021730;Le champion;Sport, Drama, Family;7.2;3824;Wallace Beery;Jackie Cooper;Irene Rich;1930
tt0021739;La chienne;Romance, Drama, Crime;7.5;5121;Michel Simon;Janie Marèse;Georges Flamant;1930
tt0021749;Les Lumières de la ville;Comedy, Drama, Romance;8.5;207309;Charles Chaplin;Virginia Cherrill;Florence Lee;1930
tt0021750;Les carrefours de la ville;Romance, Drama, Film-Noir, Crime;7.0;2006;Gary Cooper;Sylvia Sidney;Paul Lukas;1930
tt0021770;Le code criminel;Romance, Drama, Crime;6.9;1534;Walter Huston;Phillips Holmes;Constance Cummings;1930
tt0021778;La Pente;Romance, Drama, Crime;6.3;1355;Joan Crawford;Cliff Edwards;Lester Vail;1930
tt0021800;Agent X27;Drama, Romance, War;7.2;3396;Marlene Dietrich;Victor McLaglen;Gustav von Seyffertitz;1930
tt0021814;Dracula;Drama, Horror, Fantasy;7.3;62172;Bela Lugosi;Helen Chandler;David Manners;1930
tt0021815;Drácula;Drama, Horror, Fantasy;7.0;5423;Carlos Villarías;Lupita Tovar;Barry Norton;1930
tt0021873;Five Star Final;Drama, Crime;7.3;2695;Edward G. Robinson;Marian Marsh;H.B. Warner;1930
tt0021874;Five and Ten;Drama, Romance;6.4;1497;Marion Davies;Leslie Howard;Richard Bennett;1930
tt0021884;Frankenstein;Sci-Fi, Drama, Horror, ScienceFiction;7.8;83687;Colin Clive;Mae Clarke;Boris Karloff;1930
tt0021885;Âmes libres;Romance, Drama, Crime;6.6;3097;Norma Shearer;Leslie Howard;Lionel Barrymore;1930
tt0021890;Spéciale première;Romance, Comedy, Drama, Crime;6.7;3681;Adolphe Menjou;Pat O'Brien;Mary Brian;1930
tt0021933;Guilty Hands;Drama, Crime;6.9;1088;Lionel Barrymore;Kay Francis;Madge Evans;1930
tt0021992;Illicit;Drama, Romance;6.1;1247;Barbara Stanwyck;James Rennie;Ricardo Cortez;1930
tt0022000;Indiscret;Comedy, Romance, Drama, Musical;6.1;1595;Gloria Swanson;Ben Lyon;Monroe Owsley;1930
tt0022017;La tragédie de la mine;Thriller, Drama;7.5;1911;Alexander Granach;Fritz Kampers;Ernst Busch;1930
tt0022054;Le dernier vol;Drama;6.9;1423;Richard Barthelmess;David Manners;Johnny Mack Brown;1930
tt0022074;Le lieutenant souriant;Comedy, Romance, Musical;7.1;4262;Maurice Chevalier;Claudette Colbert;Miriam Hopkins;1930
tt0022111;Le faucon maltais;Mystery, Drama, Film-Noir, Crime;6.8;3473;Bebe Daniels;Ricardo Cortez;Dudley Digges;1930
tt0022119;Man of the World;Drama, Romance;6.1;1131;William Powell;Carole Lombard;Wynne Gibson;1930
tt0022125;Marius;Comedy, Drama, Romance;7.8;2733;Raimu;Pierre Fresnay;Fernand Charpin;1930
tt0022150;Le million;Comedy, Music, Musical;7.3;3963;Annabella;René Lefèvre;Jean-Louis Allibert;1930
tt0022153;La Femme aux miracles;Drama, Romance;7.2;2602;Barbara Stanwyck;David Manners;Sam Hardy;1930
tt0022158;Monnaie de singe;Comedy, Music, Family, Musical;7.4;14653;Groucho Marx;Harpo Marx;The Marx Brothers;1930
tt0022208;L'ange blanc;Comedy, Drama, Crime;7.0;4857;Barbara Stanwyck;Ben Lyon;Joan Blondell;1930
tt0022236;Other Men's Women;Drama, Romance;6.4;1444;Grant Withers;Mary Astor;Regis Toomey;1930
tt0022251;Sous les verrous;Comedy, Drama, Crime;6.8;2986;Stan Laurel;Oliver Hardy;June Marlowe;1930
tt0022254;Parlor, Bedroom and Bath;Comedy;6.1;1077;Buster Keaton;Charlotte Greenwood;Reginald Denny;1930
tt0022264;The Phantom of Paris;Thriller, Drama, Crime;6.5;1425;John Gilbert;Leila Hyams;Lewis Stone;1930
tt0022268;La Blonde platine;Comedy, Romance;6.7;3839;Jean Harlow;Loretta Young;Robert Williams;1930
tt0022276;Fascination;Drama, Romance;6.9;2437;Joan Crawford;Clark Gable;Wallace Ford;1930
tt0022279;Je n'aime que toi;Comedy, Drama, Romance;6.7;1427;Norma Shearer;Robert Montgomery;Reginald Denny;1930
tt0022286;L'ennemi public;Drama, Crime;7.6;23953;James Cagney;Jean Harlow;Edward Woods;1930
tt0022335;La fille de l'enfer;Thriller, Romance, Drama, Crime;6.9;2236;Dorothy Mackaill;Donald Cook;Ralf Harolde;1930
tt0022357;The Secret 6;Drama, Crime;6.3;1182;Wallace Beery;Lewis Stone;Johnny Mack Brown;1930
tt0022386;La faute de Madeleine Claudet;Romance, Drama, Crime;6.6;1241;Helen Hayes;Lewis Stone;Neil Hamilton;1930
tt0022397;Skippy;Comedy, Drama, Family;6.3;1104;Jackie Cooper;Robert Coogan;Mitzi Green;1930
tt0022403;Le Beau Joueur;Drama, Crime;6.8;2329;Edward G. Robinson;James Cagney;Evalyn Knapp;1930
tt0022436;Scène de la rue;Drama, Romance;7.6;2278;Sylvia Sidney;William Collier Jr.;Estelle Taylor;1930
tt0022453;La courtisane;Drama, Romance;6.3;1401;Greta Garbo;Clark Gable;Jean Hersholt;1930
tt0022454;Svengali;Drama, Horror, Romance;6.8;2723;John Barrymore;Marian Marsh;Donald Crisp;1930
tt0022458;Tabou;Drama, Adventure, Romance;7.4;6688;Anne Chevalier;Matahi;Hitu;1930
tt0022469;Dix sous la danse;Romance, Drama, Crime;6.5;1086;Barbara Stanwyck;Ricardo Cortez;Monroe Owsley;1930
tt0022489;Cette nuit ou jamais;Comedy, Romance;6.5;1777;Gloria Swanson;Melvyn Douglas;Alison Skipworth;1930
tt0022495;Horn le trafiquant;Drama, Adventure, Action;6.1;1241;Harry Carey;Edwina Booth;Duncan Renaldo;1930
tt0022550;Waterloo Bridge;Drama, Romance, War;7.4;3342;Mae Clarke;Douglass Montgomery;Doris Lloyd;1930
tt0022599;À nous la liberté!;Comedy, Music, Musical;7.4;5122;Raymond Cordy;Henri Marchand;Rolla France;1930
tt0022626;La ruée;Mystery, Drama, Crime;7.4;2469;Walter Huston;Pat O'Brien;Kay Johnson;1930
tt0022628;The Animal Kingdom;Comedy, Drama, Romance;6.3;1382;Ann Harding;Leslie Howard;Myrna Loy;1930
tt0022639;Arsène Lupin;Mystery, Romance, Crime;6.9;1414;John Barrymore;Lionel Barrymore;Karen Morley;1930
tt0022651;Histoire d'un amour;Mystery, Drama, Romance;7.0;1191;Irene Dunne;John Boles;George Meeker;1930
tt0022660;La bête de la cité;Romance, Drama, Film-Noir, Crime;6.7;1570;Walter Huston;Jean Harlow;Wallace Ford;1930
tt0022685;Héritage;Drama;6.5;1984;John Barrymore;Katharine Hepburn;Billie Burke;1930
tt0022689;L'oiseau de paradis;Drama, Adventure, Romance;6.0;1697;Dolores Del Río;Joel McCrea;John Halliday;1930
tt0022698;Blonde Vénus;Drama;7.1;6060;Marlene Dietrich;Cary Grant;Herbert Marshall;1930
tt0022700;La reine des girls;Comedy, Drama, Musical;6.4;1473;Marion Davies;Robert Montgomery;Billie Dove;1930
tt0022718;Boudu sauvé des eaux;Comedy;7.2;6479;Michel Simon;Marcelle Hainia;Sévérine Lerczinska;1930
tt0022725;L'homme que j'ai tué;Drama, History;7.5;1667;Lionel Barrymore;Nancy Carroll;Phillips Holmes;1930
tt0022735;Ombres vers le Sud;Drama;6.6;1964;Richard Barthelmess;Bette Davis;Dorothy Jordan;1930
tt0022737;Fille de feu;Drama;7.0;1099;Clara Bow;Gilbert Roland;Thelma Todd;1930
tt0022753;Chandu le magicien;Adventure, ScienceFiction, Action, Fantasy, Thriller, Horror, Comedy;6.2;1243;Edmund Lowe;Irene Ware;Bela Lugosi;1930
tt0022775;Frisco Jenny;Music, Drama, Crime;6.8;1273;Ruth Chatterton;Louis Calhern;Helen Jerome Eddy;1930
tt0022787;Les croix de bois;Drama, War;7.7;1823;Pierre Blanchar;Gabriel Gabrio;Charles Vanel;1930
tt0022792;La foule hurle;Sport, Drama, Action;6.2;1521;James Cagney;Joan Blondell;Ann Dvorak;1930
tt0022802;The Dark Horse;Comedy, Romance;6.7;1397;Warren William;Bette Davis;Guy Kibbee;1930
tt0022827;Docteur X;ScienceFiction, Thriller, Horror, Mystery, Comedy, Crime;6.4;4549;Lionel Atwill;Fay Wray;Lee Tracy;1930
tt0022834;Le nouveau chauffeur;Drama, Romance;7.0;1924;John Gilbert;Paul Lukas;Virginia Bruce;1930
tt0022835;Docteur Jekyll et Mr. Hyde;Sci-Fi, Horror, ScienceFiction;7.6;16847;Fredric March;Miriam Hopkins;Rose Hobart;1930
tt0022854;Mes petits;Comedy, Drama, Romance;7.0;1216;Marie Dressler;Richard Cromwell;Jean Hersholt;1930
tt0022877;Fanny;Comedy, Drama;7.8;2029;Raimu;Pierre Fresnay;Fernand Charpin;1930
tt0022879;L'Adieu au drapeau;Drama, Romance, War;6.4;7242;Gary Cooper;Helen Hayes;Adolphe Menjou;1930
tt0022905;Amour défendu;Drama, Romance;6.8;2221;Barbara Stanwyck;Adolphe Menjou;Ralph Bellamy;1930
tt0022913;Barnum;Drama, Horror;7.8;52858;Wallace Ford;Leila Hyams;Olga Baclanova;1930
tt0022958;Grand Hôtel;Drama, Romance;7.3;21679;Greta Garbo;John Barrymore;Joan Crawford;1930
tt0023027;Plumes de cheval;Comedy, Romance, Family, Musical;7.5;13798;Groucho Marx;Chico Marx;Harpo Marx;1930
tt0023028;Hot Saturday;Drama, Romance;6.5;1456;Cary Grant;Nancy Carroll;Randolph Scott;1930
tt0023042;Je suis un évadé;Drama, Film-Noir, Crime;8.2;15100;Paul Muni;Glenda Farrell;Helen Vinson;1930
tt0023049;Si j'avais un million;Comedy, Drama;6.9;2449;Gary Cooper;Charles Laughton;W.C. Fields;1930
tt0023074;Jewel Robbery;Comedy, Romance, Crime;7.2;2828;William Powell;Kay Francis;Helen Vinson;1930
tt0023101;Kongo;Drama, Horror, Adventure;6.5;1220;Walter Huston;Lupe Velez;Conrad Nagel;1930
tt0023125;Lawyer Man;Drama, Romance;6.5;1224;William Powell;Joan Blondell;David Landau;1930
tt0023158;Aimez-moi ce soir;Comedy, Romance, Musical;7.5;4893;Maurice Chevalier;Jeanette MacDonald;Charles Ruggles;1930
tt0023181;The Man Who Played God;Drama, Romance;6.8;1314;George Arliss;Bette Davis;Violet Heming;1930
tt0023194;Le Masque d'or;Horror, Drama, Adventure, ScienceFiction;6.2;3964;Boris Karloff;Lewis Stone;Karen Morley;1930
tt0023196;Mata Hari;Romance, Drama, Crime;6.6;4101;Greta Garbo;Ramon Novarro;Lionel Barrymore;1930
tt0023202;Me and My Gal;Comedy, Drama, Romance;6.6;1503;Spencer Tracy;Joan Bennett;Marion Burns;1930
tt0023213;Merrily We Go to Hell;Comedy, Drama, Romance;6.9;2188;Sylvia Sidney;Fredric March;Adrianne Allen;1930
tt0023225;Folies olympiques;Comedy, Sport;6.8;1507;Jack Oakie;W.C. Fields;Andy Clyde;1930
tt0023238;La Chasse du comte Zaroff;Horror, Thriller, Adventure, Action;7.1;14765;Joel McCrea;Fay Wray;Leslie Banks;1930
tt0023241;HaroldLe Gaffeur;Comedy, Family, Romance;7.1;1753;Harold Lloyd;Constance Cummings;Kenneth Thomson;1930
tt0023245;La Momie;Drama, Horror, Fantasy;7.0;31895;Boris Karloff;Zita Johann;David Manners;1930
tt0023249;Double assassinat dans la rue Morgue;Mystery, Romance, Horror, Crime;6.3;5715;Bela Lugosi;Sidney Fox;Leon Ames;1930
tt0023266;Nuit après nuit;Comedy, Drama;6.7;1300;George Raft;Constance Cummings;Wynne Gibson;1930
tt0023277;Un mauvais garçon;Comedy, Drama, Romance;6.6;1769;Clark Gable;Carole Lombard;Dorothy Mackaill;1930
tt0023284;La nuit du carrefour;Mystery, Drama, Crime;6.5;1015;Pierre Renoir;Georges Térof;Winna Winifried;1930
tt0023293;L'appel de la chair;Horror, Comedy, Drama, Adventure;7.0;14042;Boris Karloff;Melvyn Douglas;Charles Laughton;1930
tt0023303;Une heure près de toi;Comedy, Romance, Musical;7.0;3082;Maurice Chevalier;Jeanette MacDonald;Genevieve Tobin;1930
tt0023305;Voyage sans retour;Comedy, Drama, Romance;7.5;4689;William Powell;Kay Francis;Frank McHugh;1930
tt0023312;Les sans-soucis;Comedy, War;7.2;2820;Stan Laurel;Oliver Hardy;Don Dillaway;1930
tt0023327;Un meurtre chez les pingouins;Mystery, Comedy, Drama, Romance;6.9;1564;Edna May Oliver;Robert Armstrong;James Gleason;1930
tt0023349;Polly of the Circus;Comedy, Drama, Romance;6.1;1257;Marion Davies;Clark Gable;C. Aubrey Smith;1930
tt0023362;The Purchase Price;Comedy, Drama;6.4;2006;Barbara Stanwyck;George Brent;Lyle Talbot;1930
tt0023369;Pluie;Drama;6.9;3231;Joan Crawford;Walter Huston;Fred Howard;1930
tt0023374;Raspoutine et l'impératrice;History, Drama, Biography;6.5;1288;John Barrymore;Ethel Barrymore;Lionel Barrymore;1930
tt0023382;La belle de Saïgon;Comedy, Drama, Romance;7.2;5148;Clark Gable;Jean Harlow;Gene Raymond;1930
tt0023385;La Femme aux cheveux rouges;Comedy, Drama, Romance;7.0;3815;Jean Harlow;Chester Morris;Lewis Stone;1930
tt0023394;The Rich Are Always with Us;Comedy, Drama, Romance;6.2;1197;Ruth Chatterton;George Brent;Bette Davis;1930
tt0023427;Scarface;Thriller, Drama, Action, Crime;7.7;31997;Paul Muni;Ann Dvorak;Karen Morley;1930
tt0023458;Shanghaï Express;Adventure, Film-Noir, Drama, Thriller, Romance;7.3;11239;Marlene Dietrich;Clive Brook;Anna May Wong;1930
tt0023464;Shopworn;Drama, Romance;6.3;1079;Barbara Stanwyck;Regis Toomey;Zasu Pitts;1930
tt0023470;Le signe de la croix;Drama, History;6.8;2876;Fredric March;Claudette Colbert;Elissa Landi;1930
tt0023486;Skyscraper Souls;Drama, Romance;7.2;1042;Warren William;Maureen O'Sullivan;Gregory Ratoff;1930
tt0023488;Chagrin d'amour;Drama, Romance;6.9;1691;Norma Shearer;Fredric March;Leslie Howard;1930
tt0023491;Mon grand;Drama, Romance;6.8;1907;Barbara Stanwyck;George Brent;Dickie Moore;1930
tt0023551;Tarzan, l'homme singe;Adventure, Action, Romance;6.9;8588;Johnny Weissmuller;Neil Hamilton;C. Aubrey Smith;1930
tt0023556;Taxi;Romance, Drama, Crime;6.6;1662;James Cagney;Loretta Young;George E. Stone;1930
tt0023582;Hypnose;Mystery, Drama, Horror, Crime;6.2;2085;Irene Dunne;Ricardo Cortez;Jill Esmond;1930
tt0023584;La belle nuit;Comedy, Romance;6.6;1077;Roland Young;Thelma Todd;Cary Grant;1930
tt0023590;Une allumette pour trois;Romance, Drama, Crime;7.1;4614;Joan Blondell;Ann Dvorak;Bette Davis;1930
tt0023594;Le harpon rouge;Drama, Romance;6.3;1149;Edward G. Robinson;Richard Arlen;Zita Johann;1930
tt0023622;Haute pègre;Comedy, Romance, Crime;7.9;16887;Miriam Hopkins;Kay Francis;Herbert Marshall;1930
tt0023629;Deux secondes;Thriller, Drama, Crime;6.9;1351;Edward G. Robinson;Vivienne Osborne;Guy Kibbee;1930
tt0023642;Gare centrale;Comedy, Drama, Romance;7.0;1225;Douglas Fairbanks Jr.;Joan Blondell;Guy Kibbee;1930
tt0023649;Vampyr, ou l'étrange aventure de David Gray;Horror, Fantasy;7.4;21758;Julian West;Maurice Schutz;Rena Mandel;1930
tt0023659;Virtue;Romance, Drama, Crime;6.9;1089;Carole Lombard;Pat O'Brien;Mayo Methot;1930
tt0023686;What Price Hollywood?;Drama, Romance;7.0;2819;Constance Bennett;Lowell Sherman;Neil Hamilton;1930
tt0023694;Les Morts-vivants;Horror;6.2;12230;Bela Lugosi;Madge Bellamy;Joseph Cawthorn;1930
tt0023731;Vingt mille ans sous les verrous;Drama, Film-Noir, Crime;6.8;3097;Spencer Tracy;Bette Davis;Arthur Byron;1930
tt0023753;Alice au pays des merveilles;Adventure, Family, Fantasy;6.3;2837;Richard Arlen;Roscoe Ates;William Austin;1930
tt0023775;Liliane;Drama, Romance;7.5;8681;Barbara Stanwyck;George Brent;Donald Cook;1930
tt0023786;La revanche du coeur;Comedy, Drama, Romance;6.4;1135;Constance Bennett;Joel McCrea;John Halliday;1930
tt0023794;Berkeley Square;Romance, Fantasy;6.5;1029;Leslie Howard;Heather Angel;Valerie Taylor;1930
tt0023814;La grande muraille;Drama, Romance, War;6.9;4606;Barbara Stanwyck;Nils Asther;Toshia Mori;1930
tt0023825;Mademoiselle Volcan;Mystery, Comedy, Drama, Romance;7.1;3326;Jean Harlow;Lee Tracy;Frank Morgan;1930
tt0023856;Bureau of Missing Persons;Comedy, Drama, Crime;6.5;1421;Bette Davis;Lewis Stone;Pat O'Brien;1930
tt0023891;La Phalène d'argent;Drama, Adventure, Action;6.3;1819;Katharine Hepburn;Colin Clive;Billie Burke;1930
tt0023911;Le Grand Avocat;Comedy, Drama;7.5;1595;John Barrymore;Bebe Daniels;Doris Kenyon;1930
tt0023926;Le Tourbillon de la danse;Comedy, Romance, Musical;6.8;2794;Joan Crawford;Clark Gable;Franchot Tone;1930
tt0023935;The Death Kiss;Mystery, Comedy, Drama, Crime;6.0;1593;Bela Lugosi;David Manners;Adrienne Ames;1930
tt0023940;Sérénade à trois;Mystery, Comedy, Romance;7.4;8224;Fredric March;Gary Cooper;Miriam Hopkins;1930
tt0023943;Fra Diavolo;Comedy, Music, Musical;7.1;2162;Stan Laurel;Oliver Hardy;Dennis King;1930
tt0023948;Les invités de huit heures;Comedy, Drama;7.5;9467;Marie Dressler;John Barrymore;Wallace Beery;1930
tt0023960;La femme aux gardénias;Comedy, Drama;6.7;1360;Ann Harding;William Powell;Lucile Browne;1930
tt0023969;Soupe au canard;Comedy, Musical, War;7.7;64230;Groucho Marx;Harpo Marx;Chico Marx;1930
tt0023973;L'aigle et le vautour;Drama, Action, War;7.0;1471;Fredric March;Cary Grant;Jack Oakie;1930
tt0023985;The Emperor Jones;Music, Drama;6.4;1355;Paul Robeson;Dudley Digges;Frank H. Wilson;1930
tt0023986;Entrée des employés;Drama, Romance;7.2;1724;Warren William;Loretta Young;Wallace Ford;1930
tt0023993;Ex-Lady;Comedy, Drama;6.3;1743;Bette Davis;Gene Raymond;Frank McHugh;1930
tt0024008;Female;Comedy, Drama, Romance;6.7;2011;Ruth Chatterton;George Brent;Lois Wilson;1930
tt0024025;Carioca;Comedy, Romance, Music, Musical;6.6;4190;Dolores Del Río;Gene Raymond;Raul Roulien;1930
tt0024028;Prologue;Comedy, Romance, Music, Musical;7.5;6384;James Cagney;Joan Blondell;Ruby Keeler;1930
tt0024034;42ème rue;Romance, Comedy, Drama, Musical;7.3;13468;Warner Baxter;Bebe Daniels;George Brent;1930
tt0024044;Gabriel au-dessus de la Maison Blanche;Drama, Romance, Fantasy;6.4;1533;Walter Huston;Karen Morley;Franchot Tone;1930
tt0024067;Au pays du rêve;Music, Romance, Musical;6.1;1981;Marion Davies;Bing Crosby;Fifi D'Orsay;1930
tt0024069;Chercheuses d'or de 1933;Comedy, Drama, Musical;7.7;9527;Warren William;Joan Blondell;Aline MacMahon;1930
tt0024115;Héros à vendre;Drama, Romance, War;7.3;2592;Loretta Young;Richard Barthelmess;Aline MacMahon;1930
tt0024130;Dans tes bras;Romance, Drama, Crime;6.9;1986;Jean Harlow;Clark Gable;Stuart Erwin;1930
tt0024166;Je ne suis pas un ange;Comedy, Music, Romance;6.9;4192;Mae West;Cary Grant;Gregory Ratoff;1930
tt0024183;International House;Comedy;6.9;1514;W.C. Fields;Peggy Hopkins Joyce;Rudy Vallee;1930
tt0024184;L'Homme invisible;Sci-Fi, Horror, ScienceFiction;7.6;42141;Claude Rains;Gloria Stuart;William Harrigan;1930
tt0024188;L'Île du docteur Moreau;ScienceFiction, Film-Noir, Adventure, Sci-Fi, Horror;7.3;11720;Charles Laughton;Bela Lugosi;Richard Arlen;1930
tt0024210;Le mystère de la chambre close;Mystery, Drama, Crime;6.8;4321;William Powell;Mary Astor;Eugene Pallette;1930
tt0024216;King Kong;Horror, Adventure, Fantasy;7.9;93754;Fay Wray;Robert Armstrong;Bruce Cabot;1930
tt0024238;Ladies They Talk About;Romance, Drama, Crime;6.6;2030;Barbara Stanwyck;Preston Foster;Lyle Talbot;1930
tt0024239;Le tombeur;Comedy, Drama, Crime;7.0;2050;James Cagney;Mae Clarke;Margaret Lindsay;1930
tt0024240;Grande dame d'un jour;Comedy, Drama;7.4;4956;Warren William;May Robson;Guy Kibbee;1930
tt0024262;Le petit géant;Crime, Action, Thriller, Comedy, Romance;7.0;1491;Edward G. Robinson;Mary Astor;Helen Vinson;1930
tt0024264;Les Quatre Filles du docteur March;Drama, Family, Romance;7.2;8269;Katharine Hepburn;Joan Bennett;Paul Lukas;1930
tt0024302;Ceux de la zone;Drama, Romance;7.1;2084;Spencer Tracy;Loretta Young;Marjorie Rambeau;1930
tt0024314;Le Bataillon des sans-amour;Romance, Drama, Crime;6.9;1951;James Cagney;Madge Evans;Arthur Byron;1930
tt0024334;Rose de minuit;Romance, Drama, Crime;7.0;1821;Loretta Young;Franchot Tone;Ricardo Cortez;1930
tt0024353;Gloire éphémère;Drama, Romance;6.4;3461;Katharine Hepburn;Douglas Fairbanks Jr.;Adolphe Menjou;1930
tt0024360;Murders in the Zoo;Horror, Crime;6.4;1915;Charles Ruggles;Lionel Atwill;Gail Patrick;1930
tt0024368;Masques de cire;Mystery, Thriller, Horror;6.8;7219;Lionel Atwill;Fay Wray;Glenda Farrell;1930
tt0024381;Vol de nuit;Drama;6.2;1034;John Barrymore;Helen Hayes;Clark Gable;1930
tt0024426;Parachute Jumper;Drama, Action, Crime;6.4;1358;Douglas Fairbanks Jr.;Bette Davis;Frank McHugh;1930
tt0024433;Peg o' My Heart;Drama, Romance;6.5;1590;Marion Davies;Onslow Stevens;J. Farrell MacDonald;1930
tt0024435;Penthouse;Mystery, Drama, Crime;6.8;1415;Warner Baxter;Myrna Loy;Charles Butterworth;1930
tt0024450;Picture Snatcher;Drama, Action, Crime;7.0;1861;James Cagney;Ralph Bellamy;Patricia Ellis;1930
tt0024471;Private Detective 62;Drama, Crime;6.7;1108;William Powell;Margaret Lindsay;Ruth Donnelly;1930
tt0024473;La vie privée d'Henry VIII;Drama, Biography, Comedy, Romance, History;7.0;5151;Charles Laughton;Robert Donat;Franklin Dyall;1930
tt0024475;Le héros des dames;Comedy, Romance, Music, Crime;6.3;1128;Myrna Loy;Max Baer;Primo Carnera;1930
tt0024481;La reine Christine;History, Romance, Drama, Biography;7.5;8991;Greta Garbo;John Gilbert;Ian Keith;1930
tt0024538;Secret of the Blue Room;Mystery, Drama, Horror, Crime;6.4;1282;Lionel Atwill;Gloria Stuart;Paul Lukas;1930
tt0024548;Lady Lou;Comedy, Drama, History, Crime;6.3;7394;Mae West;Cary Grant;Owen Moore;1930
tt0024598;Le cantique des cantiques;Drama, Romance;6.8;1022;Marlene Dietrich;Brian Aherne;Lionel Atwill;1930
tt0024601;Les compagnons de la Nouba;Comedy, Family;7.5;10016;Stan Laurel;Oliver Hardy;Charley Chase;1930
tt0024610;La foire aux illusions;Comedy, Drama, Romance;6.7;1240;Janet Gaynor;Will Rogers;Lew Ayres;1930
tt0024617;La déchéance de miss Drake;Drama, Crime;7.1;2025;Miriam Hopkins;William Gargan;Jack La Rue;1930
tt0024631;Supernatural;Mystery, Thriller, Drama, Horror;6.2;1057;Carole Lombard;Randolph Scott;Alan Dinehart;1930
tt0024684;Topaze;Comedy, Drama;6.7;1089;John Barrymore;Myrna Loy;Reginald Mason;1930
tt0024763;Mais une femme troubla la fête;Comedy, Romance;6.8;1198;Ann Harding;Robert Montgomery;Myrna Loy;1930
tt0024772;Les enfants de la crise;Drama, Adventure;7.5;2484;Frankie Darro;Rochelle Hudson;Edwin Phillips;1930
tt0024785;Le roi de la chaussure;Comedy, Drama, Romance;7.2;1325;George Arliss;Bette Davis;Theodore Newton;1930
tt0024803;0 de conduite;Comedy, Drama;7.2;9714;Jean Dasté;Robert le Flon;Louis Lefebvre;1930
tt0024831;Miss Carrott;Comedy, Drama, Family;7.0;1521;Anne Shirley;Tom Brown;O.P. Heggie;1930
