tconst,primaryTitle,title,frenchTitle,startYear,genres,production_countries,runtimeMinutes,revenue,tagline,overview,id,averageRating,numVotes,actor1,actor2,actor3
tt0029002,History Is Made at Night,History Is Made at Night,Le destin se joue la nuit,1937,"Drama, Comedy, Romance",US,97,0.0,A KISS and HISTORY IS MADE AT NIGHT,A romantic headwaiter fights to save a woman from her possessive ex-husband.,31903,7.3,2737,Charles Boyer,Jean Arthur,Leo Carrillo
tt0029030,The Hurricane,The Hurricane,Hurricane,1937,"Drama, Adventure, Action, Romance",US,104,0.0,South Sea Adventure Calls,A Polynesian sailor is separated from his wife when he's unjustly imprisoned for defending himself against a colonial bully. Members of the community petition the governor for clemency but all pretense of law and order are soon shattered by an incoming tropical storm.,77250,7.1,3207,Dorothy Lamour,Jon Hall,Mary Astor
tt0029058,It's Love I'm After,It's Love I'm After,L'aventure de minuit,1937,"Comedy, Romance",US,90,0.0,The tops in topsy-turvy romance!,An infatuated debutante renews a Shakespearean actor's running feud with his leading lady.,106635,7.3,2797,Leslie Howard,Bette Davis,Olivia de Havilland
tt0029080,Kid Galahad,Kid Galahad,Le dernier combat,1937,"Crime, Drama, Film-Noir, Romance",US,102,0.0,EVERY WOMAN MUST MAKE A FOOL OF HERSELF OVER A MAN...ONCE!,"Fight promoter Nick Donati grooms a bellhop as a future champ, but has second thoughts when the 'kid' falls for his sister.",52229,7.2,4150,Edward G. Robinson,Bette Davis,Humphrey Bogart
tt0029146,The Life of Emile Zola,The Life of Emile Zola,La vie d'Emile Zola,1937,"History, Drama, Biography",US,116,0.0,He'll hold you in silence as deep as your emotions!,Biopic of the famous French writer Emile Zola and his involvement in the Dreyfus Affair.,43278,7.1,9597,Paul Muni,Gale Sondergaard,Joseph Schildkraut
tt0029162,Lost Horizon,Lost Horizon,Horizons perdus,1937,"Mystery, Drama, Adventure, Fantasy",US,132,0.0,At last! The masterpiece of America's foremost film genius blazes to the screen!,"British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway.",3598,7.6,15200,Ronald Colman,Jane Wyatt,Edward Everett Horton
tt0029192,Make Way for Tomorrow,Make Way for Tomorrow,Place aux jeunes,1937,"Drama, Romance",US,91,0.0,They want to live their own lives...  Can you blame them?,"At a family reunion, the Cooper clan find that their parents' home is being foreclosed. ""Temporarily,"" Ma moves in with son George's family, Pa with daughter Cora. But the parents are like sand in the gears of their middle-aged children's well regulated households. Can the old folks take matters into their own hands?",41059,8.1,10147,Victor Moore,Beulah Bondi,Fay Bainter
tt0029217,Marked Woman,Marked Woman,Femmes marquées,1937,"Crime, Drama, Film-Noir, Thriller",US,96,0.0,The star teaming you'll never forget!,"In the underworld of Manhattan, a woman dares to stand up to one of the city's most powerful gangsters.",25563,7.1,5273,Bette Davis,Humphrey Bogart,Lola Lane
tt0029284,My Favorite Wife,My Favorite Wife,Mon épouse favorite,1940,"Comedy, Romance",US,88,2057000.0,"The funniest, fastest honeymoon ever screened!","Seven years after a shipwreck in which she was presumed dead, Ellen Arden arrives home to find that her husband Nick has just remarried. The overjoyed Nick struggles to break the news to his new bride. But he gets a shock when he hears the whole story: Ellen spent those seven years alone on a desert island with another man.",41463,7.2,12128,Irene Dunne,Cary Grant,Randolph Scott
tt0029310,Night Must Fall,Night Must Fall,La force des ténèbres,1937,"Mystery, Drama, Thriller",US,116,1015000.0,Amazing! Different! Unique!,"Wealthy widow Mrs. Bramson notices that her maid is distracted, and when she learns the girl's fiancé, Danny, is the reason, she summons him in. Mrs. Bramson's niece Olivia takes a liking to Danny, and comes to believe that he may have been involved in the disappearance of a local woman.",91727,7.2,3207,Robert Montgomery,Rosalind Russell,May Whitty
tt0029335,"Oh, Mr. Porter!","Oh, Mr. Porter!","Oh, Mr. Porter!",1937,"Crime, Adventure, Comedy",GB,85,0.0,,"Comedy in which a bungling railway worker is given the job of stationmaster at a rundown station in rural Ireland, where his sidekicks are a toothless old gaffer and a portly young loudmouth. Hilarious adventures ensue, including a locomotive chase after gunrunners make off with a train.",61483,7.4,1916,Will Hay,Moore Marriott,Graham Moffatt
tt0029440,The Prince and the Pauper,The Prince and the Pauper,Le prince et le pauvre,1937,"Drama, Adventure, Fantasy, Family",US,118,0.0,Mark Twain's Immortal Classic !,"Two boys – the prince Edward and the pauper Tom – are born on the same day. Years later, when young teenage Tom sneaks into the palace garden, he meets the prince. They change clothes with one another before the guards discover them and throw out the prince thinking he's the urchin. No one believes them when they try to tell the truth about which is which. Soon after, the old king dies and the prince will inherit the throne.",37025,7.2,3041,Errol Flynn,Claude Rains,Henry Stephenson
tt0029442,The Prisoner of Zenda,The Prisoner of Zenda,Le prisonnier de Zenda,1937,"Drama, Adventure, Romance",US,101,0.0,The most thrilling swordfight ever filmed...,An Englishman who resembles the king of a small European nation gets mixed up in palace intrigue when his look-alike is kidnapped.,43867,7.6,5274,Ronald Colman,Madeleine Carroll,C. Aubrey Smith
tt0029453,Pépé le Moko,Pépé le Moko,Les nuits blanches,1937,"Crime, Drama, Romance",FR,94,155895.0,,"Pépé le Moko, one of France's most wanted criminals, hides out in the Casbah section of Algiers. He knows police will be waiting for him if he tries to leave the city. When Pépé meets Gaby, a gorgeous woman from Paris who is lost in the Casbah, he falls for her.",26252,7.7,8395,Jean Gabin,Gabriel Gabrio,Saturnin Fabre
tt0029546,Shall We Dance,Shall We Dance,L'entreprenant Mr Petrov,1937,"Comedy, Romance, Music, Musical",US,109,0.0,"Foot-free Fred and joyous Ginger...in their gayest, gladdest show!","Ballet star Petrov arranges to cross the Atlantic aboard the same ship as the dancer and musical star he's fallen for but barely knows. By the time the ocean liner reaches New York, a little white lie has churned through the rumour mill and turned into a hot gossip item—that the two celebrities are secretly married.",31530,7.4,8151,Fred Astaire,Ginger Rogers,Edward Everett Horton
tt0029583,Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,Blanche-Neige et les Sept Nains,1937,"Animation, Adventure, Fantasy, Family",US,83,184925486.0,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.","A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",408,7.6,231071,Adriana Caselotti,Harry Stockwell,Lucille La Verne
tt0029604,Stage Door,Stage Door,Pension d'artistes,1937,"Drama, Comedy, Romance",US,92,1762000.0,Great stars! Great story! Great picture!,"The ups and downs in the lives and careers of a group of ambitious young actresses and show girls from disparate backgrounds brought together in a theatrical hostel. Centres particularly on the conflict and growing friendship between Terry Randall, a rich girl confident in her talent and ability to make it to the top on the stage, and Jean Maitland, a world weary and cynical trouper who has taken the hard knocks of the ruthless and over-populated world of the Broadway apprentice.",43864,7.7,9413,Katharine Hepburn,Ginger Rogers,Adolphe Menjou
tt0029606,A Star Is Born,A Star Is Born,Une étoile est née,1937,"Drama, Romance",US,111,0.0,Is the price of stardom a broken heart?,"Esther Blodgett is just another starry-eyed farm kid trying to break into the movies. Waitressing at a Hollywood party, she catches the eye of her idol Norman Maine, is sent for a screen test, and before long attains stardom as newly minted Vicki Lester. She and Norman marry, though his career soon dwindles to nothing due to his chronic alcoholism.",22692,7.3,11477,Janet Gaynor,Fredric March,Adolphe Menjou
tt0029608,Stella Dallas,Stella Dallas,Stella Dallas,1937,"Drama, Romance",US,106,0.0,Sure - I like a good time!,"After divorcing a society man, a small-town woman tries to build a better life for their daughter.",43865,7.4,6695,Barbara Stanwyck,John Boles,Anne Shirley
tt0029658,They Won't Forget,They Won't Forget,La ville gronde !,1937,"Mystery, Drama, Film-Noir",US,95,0.0,...EXPLOSIVE HATE DRAMA OF THE FURY OF A LYNCH-MAD MOB!! ...A STORY YOU'LL NEVER FORGET!,"A southern town is rocked by scandal when teenager Mary Clay is murdered on Confederate Decoration Day. Andrew Griffin, a small-time lawyer with political ambitions, sees the crime as his ticket to the Senate if he can find the right victim to finger for the crime. He sets out to convict Robert Hale, a transplanted northerner who was Mary's teacher at the business school where she was killed. Despite the fact that all the evidence against Hale is circumstantial, Griffin works with a ruthless reporter to create a media frenzy of prejudice and hate against the teacher.",80639,7.2,2048,Claude Rains,Gloria Dickson,Edward Norris
tt0029682,Topper,Topper,Le couple invisible,1937,"Comedy, Romance, Fantasy",US,97,0.0,90 ROARING MINUTES OF LAUGHS!,"Madcap couple George and Marion Kerby are killed in an automobile accident. They return as ghosts to try and liven up the regimented lifestyle of their friend and bank president, Cosmo Topper. When Topper starts to live it up, it strains relations with his stuffy wife.",23101,7.2,8789,Cary Grant,Constance Bennett,Roland Young
tt0029747,Way Out West,Way Out West,Laurel et Hardy au Far-West,1937,"Western, Comedy, Action, Family",US,66,0.0,They're wild west outlaws of trouble and trigger men!,"Stan and Ollie try to deliver the deed to a valuable gold mine to the daughter of a dead prospector. Unfortunately, the daughter's evil guardian is determined to have the gold mine for himself and his saloon-singer wife.",25599,7.6,9336,Stan Laurel,Oliver Hardy,Sharon Lynn
tt0029808,You Only Live Once,You Only Live Once,J'ai le droit de vivre,1937,"Crime, Drama, Film-Noir, Romance",US,86,0.0,A terrifying drama of love and murder!,"Based partially on the story of Bonnie and Clyde, Eddie Taylor is an ex-convict who cannot get a break after being released from prison. When he is framed for murder, Taylor is forced to flee with his wife Joan Graham and baby. While escaping prison after being sentenced to death, Taylor becomes a real murderer, condemning himself and Joan to a life of crime and death on the road.",52758,7.2,7990,Sylvia Sidney,Henry Fonda,Barton MacLane
tt0029843,The Adventures of Robin Hood,The Adventures of Robin Hood,Les aventures de Robin des Bois,1938,"History, Adventure, Action, Romance",US,102,3981000.0,Excitement... Danger... Suspense... as this classic adventure story sweeps across the screen!,Robin Hood fights nobly for justice against the evil Sir Guy of Gisbourne while striving to win the hand of the beautiful Maid Marian.,10907,7.9,56320,Errol Flynn,Olivia de Havilland,Basil Rathbone
tt0029844,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,Les aventures de Tom Sawyer,1938,"Drama, Adventure, Family",US,91,0.0,Thrills! Adventure! Laughs!,"Tom Sawyer and his pal Huckleberry Finn have great adventures on the Mississippi River, pretending to be pirates, attending their own funeral and witnessing a murder.",30977,7.0,2376,Tommy Kelly,Jackie Moran,Ann Gillis
tt0029864,The Amazing Dr. Clitterhouse,The Amazing Dr. Clitterhouse,Le mystérieux docteur Clitterhouse,1938,"Crime, Drama",US,87,0.0,... a thunderbolt of thrills and intrigue!,A wealthy society doctor decides to research the medical aspects of criminal behaviour by becoming one himself. He joins a gang of thieves and proceeds to wrest leadership of the gang away from it's extremely resentful leader.,17885,7.0,3155,Edward G. Robinson,Humphrey Bogart,Claire Trevor
tt0029870,Angels with Dirty Faces,Angels with Dirty Faces,Les anges aux figures sales,1938,"Crime, Drama, Film-Noir, Thriller",US,97,0.0,The saga of America’s dirty faced kids... and the breaks that life won’t give them!,"Childhood chums Rocky Sullivan and Jerry Connelly grow up on opposite sides of the fence: Rocky matures into a prominent gangster, while Jerry becomes a priest, tending to the needs of his old tenement neighborhood.",13696,7.9,24130,James Cagney,Pat O'Brien,Humphrey Bogart
