tconst;primaryTitle;title;frenchTitle;startYear;genres;production_countries;runtimeMinutes;revenue;tagline;overview;id;averageRating;numVotes;actor1;actor2;actor3
tt5435476;Tilt;Tilt;Tilt;2017;Thriller, Drama, Horror;US;99;0.0;;All seems normal with Joseph and Joanne. Joanne is pregnant with their first child. Life in their little urban house is cozy and familiar. But something is off about Joseph. He doesn’t seem excited about the baby. Work on his documentary is becoming increasingly untethered. As Joseph struggles to maintain the routines of his domestic life, his mask begins to slip. Late at night, while Joanne thinks he is working, Joseph prowls the streets of Los Angeles, deliberately courting danger. Joanne is growing worried about Joseph’s odd behavior. But not as worried as she should be.;453203;5.1;669;Christian Calloway;Elijah Collins;Joseph Cross
tt5436228;Woman Walks Ahead;Woman Walks Ahead;Woman Walks Ahead;2017;History, Western, Drama, Biography;GB,US;101;0.0;Defy your times;Based on a true story, this riveting western follows a headstrong New York widow as she journeys west to meet Sioux chief Sitting Bull, facing off with an army officer intent on war with Native Americans.;396373;6.7;8956;Jessica Chastain;Louisa Krause;Boots Southerland
tt5436520;The Kamasutra Garden;The Kamasutra Garden;The Kamasutra Garden;2017;Romance;US;120;0.0;;"Before his visit to the ""The Kamasutra Garden"", William, had never been to a brothel. The girls were young, beautiful and every man's fantasy. However, William soon discovered the complex lives and secrets of the women who worked there.";780554;3.7;115;Chris Shurley;Claudia Zanolli-Stiles;Bill DeMott
tt5437198;The Cascadia Treasure;The Cascadia Treasure;The Cascadia Treasure;2020;Action, Comedy, Adventure, Family;US;85;0.0;;Believing it's the key to keeping her family together, a teenage farm girl embarks on a quest to find a long-lost treasure -- not realizing her closest ally on the project is in league with her chief nemesis.;763273;4.6;122;Mark J.W. Elston;Richard Erhardt;Ron Ford
tt5437928;Colette;Colette;Colette;2018;History, Drama, Biography;GB,US;111;14273033.0;History is about to change;After marrying a successful Parisian writer known commonly as Willy, Sidonie-Gabrielle Colette is transplanted from her childhood home in rural France to the intellectual and artistic splendor of Paris. Soon after, Willy convinces Colette to ghostwrite for him. She pens a semi-autobiographical novel about a witty and brazen country girl named Claudine, sparking a bestseller and a cultural sensation. After its success, Colette and Willy become the talk of Paris and their adventures inspire additional Claudine novels.;454652;6.7;27323;Keira Knightley;Fiona Shaw;Dominic West
tt5439796;Logan Lucky;Logan Lucky;Logan Lucky;2017;Comedy, Drama, Action, Crime;US;118;48453605.0;See how the other half steals.;Trying to reverse a family curse, brothers Jimmy and Clyde Logan set out to execute an elaborate robbery during the legendary Coca-Cola 600 race at the Charlotte Motor Speedway.;399170;7.0;171558;Channing Tatum;Adam Driver;Daniel Craig
tt5439812;Zola;Zola;Zola;2020;Comedy, Drama, Crime;US;86;3500000.0;Y'all wanna hear a story?;A waitress agrees to accompany an exotic dancer, her put-upon boyfriend, and her mysterious and domineering roommate on a road trip to Florida to seek their fortune at a high-end strip club.;539565;6.4;19195;Taylour Paige;Riley Keough;Nicholas Braun
tt5441282;Burguesinha;The Socialite;Burguesinha;2017;Comedy;US;90;0.0;;When her Brazilian, senator father is arrested for involving his entire family in campaign finance fraud, a spoiled, rich, Brazilian socialite must suddenly start a new life in America without friends, money, a place to live or a greencard.;558117;4.1;108;Zak Steiner;Kylie Delre;Jack Dimich
tt5441464;California No;California No;California No;2020;Comedy, Drama, Romance;US;84;0.0;;A man finds out he's in an open marriage.;559281;4.2;259;Noah Segan;Jordan Hinson;Ursula Mills
tt5442430;Life;Life;Life : Origine inconnue;2017;ScienceFiction, Thriller, Sci-Fi, Horror, Mystery;US;104;100541806.0;Be careful what you search for;The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.;395992;6.6;268137;Jake Gyllenhaal;Rebecca Ferguson;Ryan Reynolds
tt5442456;24 Hours to Live;24 Hours to Live;24H Limit;2017;ScienceFiction, Action, Thriller, Sci-Fi, Mystery;US,ZA,CN;93;5805201.0;Contracted to kill. Fighting to survive.;An assassin seeks redemption after being given a second chance at life.;470114;5.8;16825;Ethan Hawke;Qing Xu;Paul Anderson
tt5442626;Nessie & Me;Nessie & Me;Nessie & Me;2016;Adventure, Family, Fantasy;US;90;0.0;Anything is possible if you just believe;A 9-year-old boy moves to a lakeside village and befriends a captain who claims a mythical sea creature named Nessie lives in their peaceful waters;412432;3.2;246;Michael Paré;Toni Hudson;Paul Wallace
tt5442884;Hope Dances;Hope Dances;Ballerine à tout prix;2017;Drama, Family;US;90;0.0;;Hope Douglas has a dream but her parents have thrown her into battle between playing sports and dancing ballet. When a tragedy strikes, Hope has to make a difficult choice that will decide her fate - which way does she go?;460886;5.7;130;Michael Swan;Michael Cotter;Avarose Dillon
tt5443266;Boys on Film 2: In Too Deep;Boys On Film 2: In Too Deep;Boys on Film 2: In Too Deep;2009;Drama, Fantasy, Horror, Comedy, Romance;AU,FR,DE,MX,SE,GB,US;147;0.0;;"Created by gay directors and actors, Boys On Film features numerous award-winning shorts that deal with all aspects of gay life. Volume 2: In Too Deep contains nine complete films: Till Kleinert's ""Cowboy"" starring Oliver Scherz and Pit Bukowski; Håkon Liu's ""Lucky Blue"" starring Tobias Bengtsson and Tom Lofterud; Matthieu Salmon's ""Weekend In The Countryside"" starring Théo Frilet, Pierre Moure, and Jean-Claude Dumas; Soman Chainani's ""Kali Ma"" starring Kamini Khanna, Brendan Bradley, and Manish Dayal; Julián Hernández's ""Bramadero"" starring Cristhian Rodríguez and Sergio Almazán; Craig Boreham's ""Love Bite"" starring Will Field and Aidan Calabria; ""The Island"" featuring director Trevor Anderson ; Arthur Halpern's ""Futures (and Derivatives)"" starring Kelly Miller, Cam Kornman, and Bill Barnett;  and Tim Hunter's ""Working It Out"" starring Simon Kearney, Paul Ross, and Glaston Toft.";420849;6.2;88;;;
tt5445074;Pass Thru;Pass Thru;Pass Thru;2016;Comedy, Drama, ScienceFiction, Fantasy;US;90;0.0;;An artificial Intelligence from far into the future arrives to immediately cleanse the human species of millions of humans who are harmful to other humans.;373841;4.5;2187;Neil Breen;Viad;Kathy Corpus
tt5445900;Sixty Six;Sixty Six;Sixty Six;2015;Animation;US;90;0.0;;Organized in 12 discrete chapters, Sixty Six is a milestone achievement, the culmination of Klahr’s decades-long work in collage filmmaking. With its complex superimpositions of imagery and music, and its range of tones and textures at once alluringly erotic and forebodingly sinister, the film is a hypnotic dream of 1960 and 1970s Pop. Elliptical tales of sunshine noir and classic Greek mythology are inhabited by comic book super heroes and characters from Portuguese foto romans who wander through midcentury modernist Los Angeles architectural photographs and landscapes from period magazines.;377514;6.3;58;Andrea LeBlanc;Lewis Klahr;Josh Rosen
tt5446444;Colo;Colo;Contre ton coeur;2017;Drama;FR,PT;136;0.0;;Struggling against the crisis in Portugal, a mother doubles up jobs to pay the bills since her husband is unemployed. Their teenage daughter tries to keep living everyday life even if the money is running short, which makes everything uneasy. Escaping from their common reality, they slowly become strangers to one another, as the tension grows in silence and in guilt.;436339;5.7;407;João Pedro Vaz;Alice Albergaria Borges;Beatriz Batarda
tt5446820;A Deadly Price for Her Pretty Face;Model Citizen;Personne ne me séparera de mon enfant!;2020;Mystery, Thriller, TVMovie, Action;US;;0.0;;Amanda, a fashion model, and a single mother is kidnapped by two brothers with plans to sell her on the dark web. Held hostage in a remote cabin, Amanda must do whatever it takes to escape her captors and get back to her daughter.;674304;5.6;220;Cassie Howarth;Marie Wagenman;Kevin Fonteyne
tt5447816;From Nowhere;From Nowhere;From Nowhere;2016;Drama;US;89;0.0;;Three undocumented teenagers, a Dominican girl, an African boy and a Peruvian girl, are about to graduate high school in the Bronx, while working with a teacher and a lawyer to try to get their papers to stay in the USA. Forced to grow up prematurely and navigate problems most adults don't even have to face, they're really just American teenagers who want to be with their friends, fall in love, and push back against authority.;381033;6.7;416;Julianne Nicholson;J. Mallory McCree;Octavia Chavez-Richmond
tt5447852;A Stray;A Stray;A Stray;2016;Drama;US;82;0.0;;Trying to outrun his bad luck, a young Muslim refugee in Minneapolis seems like he just might make it — until he crosses paths with a stray dog.;381017;8.4;58;Barkhad Abdirahman;Fathia Absie;Faysal Ahmed
tt5448582;Zombie on the Loose;Zombie on the Loose;Zombie on the Loose;2010;Horror;US;45;0.0;;After posing as the proprietor of a funeral home, the ageless vampire Count Lugo finally meets his end at the hands of Max the Zombie.  A private detective investigates the bizarre crime and learns that Lugo's assistant, Lucy Black, has just escaped from a mental institution.  With the help of Soko the voodoo princess and the mad Dr. Fregosi she hopes to revive Lugo.  But Max, who is under Fregosi's control, rebels when he learns that his arch-nemesis will prowl once more.;223084;2.2;15;Conrad Brooks;Judy Dinella;John Durham
tt5448998;Amityville: No Escape;Amityville: No Escape;Amityville: No Escape;2016;Horror;US;78;0.0;No One Leaves...;A group of college students go into the deep woods of the most haunted town in America to better understand fear... and they found it.;409281;2.7;377;Julia Gomez;Josh Miller;Allison Egan
tt5449390;A Killer Walks Amongst Us;A Killer Walks Amongst Us;Un tueur parmi nous;2016;Thriller, Crime;US;91;0.0;Everyone is a suspect, and everyone is a target;Haunted by the ghosts of the past, an ex FBI agent helps the police on a case of a murdered teenager to track the murderer.;417950;4.6;233;Eva LaRue;Ashley Scott;Michael Welch
tt5450524;Ugly Nasty People;Ugly Nasty People;Affreux et méchants;2017;Comedy, Crime;FR,IT;85;0.0;;A group of wild, physically disabled lowlifes has the perfect plan to rob a bank, but things go terribly wrong as each of them reveals their own personal agenda.;468292;5.9;826;Claudio Santamaria;Marco D'Amore;Sara Serraiocco
tt5451054;Godless;Godless;Godless;2016;Drama;BG,DK,FR;99;0.0;;A nurse traffics the ID cards of demented patients on the black market of identity theft. Driven by easy cash, and an addiction to morphine, she struggles to keep tabs on her emotional void, and a growing fear of punishment.;408267;6.1;722;Irena Ivanova;Ventzislav Konstantinov;Svezhen Mladenov
tt5451640;Secrets of Deception;Secrets of Deception;Secrets of Deception;2017;Thriller, Drama, Action, Crime;US;76;0.0;Some things are better left unknown;After a man discovers his young wife is cheating on him with a neighborhood boy, he goes down a dangerous path of revenge & destruction.;440345;4.2;342;Chris Degner;Tom Sizemore;Sydney Black
tt5451690;American Satan;American Satan;American Satan;2017;Thriller, Music, Drama, Fantasy;US;111;237708.0;Rock & roll is where God and The Devil shake hands;A young rock band, half from England and half from the US, drop out of college and move to the Sunset Strip to chase their dreams.;451751;5.7;4675;Andy Biersack;Booboo Stewart;Ben Bruce
tt5452814;Andy's Rainbow;Andy's Rainbow;Andy's Rainbow;2016;Drama, Romance;US;115;0.0;Sometimes the most simple things are the most beautiful.;While doing community service at a special needs home, a rebellious teenage girl develops an unlikely friendship with a young mentally handicapped man who lives there.;429100;5.2;273;Shelby Taylor Mullins;Jacob Dufour;Victoria Jackson
tt5453522;Alien Code;Alien Code;Alien Code;2018;Mystery, Thriller, Sci-Fi, ScienceFiction;US;101;0.0;The end of mankind.;After deciphering a message found in a satellite, genius cryptographer Alex Jacobs finds himself being stalked by government agents and otherworldly beings.;529358;5.7;4631;Kyle Gallner;Azura Skye;Mary McCormack
tt5455410;Gutland;Gutland;Gutland;2017;Mystery, Thriller, Drama;BE,FR,DE,LU;107;0.0;A surreal village noir;Early one summer morning a young man, with a secret stashed away in a duffel bag, emerges from the forest. In a nearby village he asks around for work, but the farmers, suspicious to the point of hostility, are not very forthcoming. Only when Lucy, the mayor’s unruly daughter, takes a liking to him, does the village change its attitude: he is promptly offered a job as a farmhand and a caravan to live in. As time passes and he is gradually integrated into the community, it emerges that he’s not the only one with a past to hide. Something sinister is lurking under the immaculate surface of this picturesque little world - and it is slowly drawing him in.;434362;6.1;1474;Frederick Lau;Vicky Krieps;Marco Lorenzini
tt5456798;Mythica: The Iron Crown;Mythica: The Iron Crown;Mythica : La Couronne de fer;2016;Adventure, ScienceFiction, Drama, Action, Fantasy;US;93;0.0;;"When a team of unlikely heroes hijacks a steam-powered battle wagon, a daring young wizard (Marek) steals the final piece of the all-powerful Darkspore and embarks on a desperate quest to deliver the cursed artifact to the gods for safe keeping; but when they are caught in a death race between a ruthless team of elite mercenaries and a trinity of demons, Marek must learn to believe in herself before her friends are killed and the Darkspore is lost, to stop the evil necromancer (Szorlok) from uniting the Darkspore and flooding the living world with his legions of undead.";388191;5.5;1922;Melanie Stone;Adam Johnson;Jake Stormoen
tt5457078;Love After Love;Love After Love;Love After Love;2017;Drama, Romance;US;91;0.0;;A sixty-something mother and her two adult sons cope and move onward following the death of their larger-than-life father/husband.;426251;5.5;1134;Andie MacDowell;Chris O'Dowd;James Adomian
tt5457222;Anomaly;Anomaly;Anomaly;2016;Mystery, Thriller, Horror, ScienceFiction;US;72;0.0;;The terrifying story of a family that experienced the biggest demonic possession after moving into a house plagued by malicious spirits.;459471;2.8;408;Hunter Alexes Parker;Lara Jean Mummert-Sullivan;Mason Parker
tt5457244;Bodkin Ras;Bodkin Ras;Bodkin Ras;2016;Thriller, Drama, Crime;GB,NL,BE;79;0.0;Love Those That Hate Us;You can’t help missing an outsider in the small Scottish town of Forres. And that while Bodkin Ras wants to keep his head down, because he’s on the run. In this mixture of fiction and documentary, Sohrab Bayat, who plays the title role, is the only actor. The other characters are inhabitants of Forres, who play themselves and whose striking life stories are incorporated into the script. The boundaries between reality and fiction fade and this gives the film a special atmosphere.;381089;6.4;108;Sohrab Bayat;Lily Szramko;Eddie Paton
tt5457454;Robert and the Toymaker;The Toymaker;Robert and the Toymaker;2017;Horror;GB;84;0.0;There's a new puppet master in town;In Germany, 1941, the Nazis pursue a Toymaker who has acquired a mystical book which gives life to inanimate objects.;464870;3.3;1034;Lee Bane;Erick Hayden;Jo Weil
tt5457484;Cabin 28;Cabin 28;Cabin 28;2017;Horror;GB;83;0.0;;Based on one of the most infamous unsolved murder cases in American history, this film follows a family who are terrorized at an isolated cabin by mysterious assailants.;464879;3.2;1367;Terri Dwyer;Derek Nelson;Brendee Green
tt5457926;Blood Child;Blood Child;Blood Child;2017;Thriller, Horror, Fantasy;CA,US;93;0.0;;"Blood Child is horror thriller based on a true story. Bill and Ashely DiAngelo seem to have it all, an overseas posting to Singapore, life in paradise and a new baby on the way. But tragedy strikes when she loses the baby and sinks into a deep depression. Unbeknownst to Bill, Ashley decides that the only way for her to ""be"" with her miscarried child is to dabble in the South East Asian occult practice of raising her own ""ghost child"". She seeks the help of her Indonesian maid, Siti, tasking her to find a bomoh (witch doctor) who knows how to trap the spirit of unborn dead fetuses. Siti tries to dissuade Ashley from resorting to such dark magic but to no avail. In the meantime, in an effort to put the tragic events of the miscarriage behind them, Bill decides that it would be good for the couple to return home to Minnesota to start their lives over. Several months after their return to the US, Ashley and Bill are surprised to find themselves pregnant again....";487719;4.1;2502;Alyx Melone;Cynthia Lee MacQuarrie;Biden Hall
tt5458650;Bastion;Bastion;Bastion;2016;Mystery, Thriller, Drama;GB;106;0.0;Trust. Faith. Suspicion.;In an alternative future in which the Cold War never ended, a man called David, flees the city with his pregnant wife, Abigail, in search of freedom.;612817;6.3;18;Leo Jannati;Victoria Slinger;Andrew Swift
tt5459382;The Etruscan Smile;The Etruscan Smile;The Etruscan Smile;2018;Comedy, Drama;US;107;0.0;;Rory MacNeil, a rugged old Scotsman, reluctantly leaves his beloved isolated Hebridean island and travels to San Francisco to seek medical treatment. Moving in with his estranged son, Rory sees his life transformed through a newly found bond with his baby grandson.;513243;6.9;2327;Brian Cox;JJ Feild;Thora Birch
tt5459388;LoveJacked;LoveJacked;LoveJacked;2017;Comedy, Adventure, Action;US;92;0.0;;College students risk it all to expose a clandestine military project to weaponize love.;495007;2.2;238;Chelsea Rae Bernier;Chad Chance;Ted Ferguson
tt5460118;Break-Up Nightmare;Break-Up Nightmare;Rupture fatale;2016;Thriller, Drama, TVMovie;US;90;0.0;No Break-Up Is Clean;A girl finds her life and dignity being destroyed by perverts and criminals on a pornographic website, so she decides to fight back, but she has no idea who to trust anymore.;386857;4.5;531;Jennifer Dorogi;Celesta DeAstis;Freeman Lyon
tt5460522;JT LeRoy;J.T. LeRoy;J.T. LeRoy;2018;History, Drama, Biography;US;108;0.0;Based on the incredible true lie;A young woman named Savannah Knoop spends six years pretending to be a transgender writer named JT Leroy, the made-up literary persona of her sister-in-law.;460070;5.5;2948;Kristen Stewart;Laura Dern;Jim Sturgess
tt5460530;Vengeance: A Love Story;Vengeance: A Love Story;Vengeance;2017;Adventure, Drama, Action, Thriller, Crime;US;99;4526.0;Beyond good and evil is Justice;When a new friend is brutally assaulted, Detective John Droomor is put by chance in charge of the investigation. Although the evidence against the perpetrators seems overwhelming, there is nothing definitive in the case that guarantees justice is served, even more so if some people are willing to twist and betray it.;397415;5.2;9473;Nicolas Cage;Anna Hutchison;Talitha Eliana Bateman
tt5460548;Corporate;Corporate;Corporate;2017;Thriller, Drama;FR;95;0.0;;Emilie is a bright young workaholic manager in Human Resources, working for a huge French agro-food company. But, one day, one of the employees commits suicide at the company in front of her. While an investigation is underway, stuck between her traumatized colleagues and under pressure of a powerful hierarchy, she will have to get by on her own.;431479;6.5;1207;Céline Sallette;Lambert Wilson;Stéphane De Groodt
tt5460858;The White Crow;The White Crow;Noureev;2018;Drama, Biography;FR,GB,RS;127;0.0;To dance you must be free;The story of Rudolf Nureyev, whose escape to the West stunned the world at the height of the Cold War. With his magnetic presence, Nureyev emerged as ballet’s most famous star, a wild and beautiful dancer limited by the world of 1950s Leningrad. His flirtation with Western artists and ideas led him into a high-stakes game of cat and mouse with the KGB.;477887;6.6;7237;Oleg Ivenko;Ralph Fiennes;Louis Hofmann
tt5460880;Ideal Home;Ideal Home;Ideal Home;2018;Comedy, Drama;GB,US;91;0.0;These dads suck;A couple is going through marital troubles made worse when a previously unknown grandson shows up.;399725;6.4;11952;Steve Coogan;Paul Rudd;Jesse Luken
tt5461944;Hotel Mumbai;Hotel Mumbai;Attaque à Mumbai;2018;Thriller, Drama, Action, History;AU,IN,SG,US;123;16872691.0;November 26, 2008… Terror struck the heart of India.;Mumbai, India, November 26, 2008. While several terrorists spread hatred and death through the city, others attack the Taj Mahal Palace Hotel. Both hotel staff and guests risk their lives, making unthinkable sacrifices to protect themselves and keep everyone safe while help arrives.;416144;7.6;75880;Dev Patel;Armie Hammer;Nazanin Boniadi
tt5461956;The Clapper;The Clapper;The Clapper;2017;Comedy, Drama;US;89;0.0;How can you find each other when everyone is looking for you?;Eddie Krumble works as a paid audience member for infomercials and experiences a whirlwind of overnight fame after a late-night talk show host publicizes his frequent infomercial appearances.;422615;5.1;8822;Ed Helms;Amanda Seyfried;Tracy Morgan
tt5462288;Rockaway;Rockaway;Rockaway;2017;Drama, Adventure;US;90;0.0;;Inspired by true events, a man recounts the summer of '94, when he and his brother plotted revenge against their abusive father.;503207;6.3;9141;Keidrich Sellati;Maxwell Apple;James DiGiacomo
tt5462326;Mom and Dad;Mom and Dad;Mom and Dad;2017;Thriller, Comedy, Horror;GB,US;86;169209.0;Sometimes they just want to kill you;In a suburban community, moms and dads, one after the other, mysteriously feel the irresistible impulse to attack and kill their own offspring.;401561;5.6;28909;Nicolas Cage;Selma Blair;Anne Winters
tt5462602;The Big Sick;The Big Sick;The Big Sick;2017;Comedy, Drama, Romance;US;120;56303596.0;An awkward true story.;Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.;416477;7.5;147301;Kumail Nanjiani;Zoe Kazan;Holly Hunter
tt5462906;Abundant Acreage Available;Abundant Acreage Available;Abundant Acreage Available;2017;Drama;US;80;0.0;;After their father dies, a middle-aged brother and sister wrestle with legacy and ownership when three brothers, whose family farmed the land for generations, return after 50 years.;426227;5.8;336;Steve Coulter;Max Gail;Francis Guinan
tt5463114;King of Newark;King of Newark;King of Newark;2016;Drama, Action, Crime;US;105;0.0;;The movie is about a character named Malcolm Graves, an adult black man who was a Mayor's aide, running for Mayor of the great city of Newark and focusing on raising his pre­teen son. His past tries to come back and haunt him through his journey through adulthood, the heart aches, and the head aches that come with the difficult decisions in life when you are trying to stay on the right path. The movie illustrates consequences, both from right and wrong decisions, trust, loyalty, lies, violence and triumph. The movie is truly inspirational and focused on strength and overcoming the daily struggle of life.;598606;6.2;48;Alonzo Herran JR;Clifton Powell;Miguel A. Núñez Jr.
tt5463162;Deadpool 2;Deadpool 2;Deadpool 2;2018;Comedy, Adventure, Action;US;119;785896609.0;Prepare for the Second Coming.;Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.;383498;7.6;714188;Ryan Reynolds;Josh Brolin;Morena Baccarin
tt5464234;Kill Switch;Kill Switch;Redivider;2017;Thriller, Sci-Fi, ScienceFiction, Action;DE,NL,US;91;0.0;Worlds will collide;A pilot battles to save his family and the planet after an experiment for unlimited energy goes wrong.;423988;4.7;8815;Dan Stevens;Bérénice Marlohe;Tygo Gernandt
tt5465970;Attrition;Attrition;Attrition;2018;Mystery, Adventure, Action, Crime;US,GB,HK,TH;85;0.0;A story of kung fu and honor;When a Thai girl with mythical powers goes missing, Axe and his old team unite in attempts to bring her back.;550134;3.8;1565;Steven Seagal;Louis Fan;Kang Yu
tt5466186;7 Days in Entebbe;7 Days in Entebbe;Otages à Entebbe;2018;Crime, Drama, Action, Thriller, History;GB,US;107;9196740.0;248 passengers were held hostage. For seven days, the world was held captive.;In 1976, four hijackers take over an Air France airplane en route from Tel Aviv to Paris and force it to land in Entebbe, Uganda. With 248 passengers on board, one of the most daring rescue missions ever is set in motion.;433627;5.9;17876;Batsheva Dance Company;Zina Zinchenko;Ben Schnetzer
tt5467554;Daphne;Daphne;Daphné;2017;Comedy, Drama;GB;88;0.0;;Daphne is a young woman negotiating the tricky business of modern life. Caught in the daily rush of her restaurant job and a nightlife kaleidoscope of new faces, she is witty, funny, the life of the party. Too busy to realise that deep down she is not happy. When she saves the life of a shopkeeper stabbed in a failed robbery, the impenetrable armour she wears to protect herself begins to crack, and Daphne is forced to confront the inevitability of a much-needed change in her life.;436245;6.0;2293;Emily Beecham;Geraldine James;Tom Vaughan-Lawlor
tt5467782;Le gouffre;The Chasm;Le gouffre;2016;Mystery, Drama;FR;52;0.0;;In the North Finistère, in Brittany, it’s late October, the low season. It’s Célèste’s last day of work as a caretaker at a seaside camping ground. Just as she’s getting ready to leave, a child disappears…;399869;7.1;70;Zoé Cauwet;Thierry Machard;Angun Guillerm
tt5468130;Havana Darkness;Havana Darkness;Havana Darkness;2018;Thriller;US;86;0.0;There is no hunting like the hunting of man.;Traveling to Havana, Cuba, to investigate the origins of a mysterious manuscript supposedly written by acclaimed American novelist, Ernest Hemingway, three friends are thrust into a terrifying game of cat and mouse when they find themselves trapped inside an abandoned building nestled in the center of the country's vibrant capital. With time running out fast the threesome must maneuver through a maze of deadly traps to find a way out of the building before they're hunted down.;434574;3.8;700;Hannah D. Scott;Carolina Ravassa;Jack Dimich
tt5470448;Crosscurrent;Crosscurrent;Crosscurrent;2016;Drama, Romance, Fantasy;CN,FR;116;0.0;;Mysterious, sublime and elegiac, director Yang Chao’s odyssey blends breathtaking images with fantasy, poetry and history to create a complex magical universe. From the Shanghai metropolis to the snow-capped Tibet mountain, Gao Chun steers his cargo up the Yangtze, a river that has nurtured a centuries-old civilization. He comes across An Lu, a beautiful woman who appears in a different identity at every port recorded by a poetry book. Longing for her company, he realizes she gradually turns younger as he journeys upstream. He starts to wonder whether An Lu is supernatural or he is traveling not only in space but also in time. After passing a pagoda that reverberates Buddha’s voice, a flooded town reappeared elsewhere, the grandiose Three Gorges Dam and many other places where lives have been transformed, he finally arrives at the start of the Yangtze, where he unveils the secret of his past and An Lu.;378696;6.6;670;Hao Qin;Zhilei Xin;Lipeng Wu
tt5471258;Penance;Aithrí;Penance;2018;History, Action, Romance;IE,GB;84;0.0;;Father Eion O'Donnell is unambiguous about the need to use violence to force Britain out of Ireland. He influences a young impressionable boy, Antaine to fight in the 1916 Rising. Fifty years later Antaine arrives in Derry as an experienced gunman. This appearance throws Eoin back to the cause of his breakdown in 1916. Eoin's influence on young Antaine echoes in Antaine's dark influence on an Altar boy, Feidhlim.;466928;6.0;239;Peter Coonan;Terry Byrne;Barry McGovern
tt5471472;The Brawler;The Brawler;The Brawler;2019;Crime, Drama, Biography, Romance, History;US;95;0.0;The man who inspired the legend.;The true story of underdog boxer, Chuck Wepner, who gets a shot to fight the champ, Muhammed Ali.;481117;4.8;659;Zach McGowan;Amy Smart;Joe Pantoliano
tt5472186;Boys on Film 3: American Boy;Boys On Film 3: American Boy;Boys on Film 3: American Boy;2009;Drama, Horror, Romance;US;135;0.0;;"Created by gay directors and actors, Boys On Film features numerous award-winning shorts that deal with all aspects of gay life. Volume 3: American Boy contains seven complete films: Adam Salky's ""Dare"" starring Adam Fleming, Michael Cassidy, and Marla Burkholder; Jody Wheeler's ""In The Closet"" starring J.T. Tepnapa and Brent Corrigan; Dennis Shinners's ""Area X"" starring Matt Schuneman and Antony Raymond; Julian Breece's ""The Young & Evil"" starring Vaughn Lowery, Diana Elizabeth Jordan, and Reggie Watkins; Brian Krinsky's ""Dish :)"" starring Matthew Monge, Jeff Martin, and Octavio Altamirano; Carter Smith's ""Bugcrush"" starring Josh Caras and Donald Cumming; and Kyle Thomas Coker's ""Astoria, Queens"" starring Aaron Michael Davies, James Heffron, Sangeeta Parekh, and Hayley Thompson-King.";420850;5.4;86;;;
tt5472614;Not a War Story;Not a War Story;Not a War Story;2017;Documentary, Action, War, Comedy, Biography;IQ,KW,US;90;0.0;80 veterans. Two medals of honor. One zombie movie. Zero experience. No quit.;Hollywood collides with a group of veterans who are tired of the typical PTSD and valor-portrayed movies and decide to make an original dark humor zombie apocalypse film all on their own.;485865;7.2;66;Mana Afshar;Sean Astin;Mat Best
tt5472896;Psychopaths;Psychopaths;Psychopaths;2017;Drama, Horror;US;85;0.0;;A sprawling, psychedelic ensemble piece that follows several serial killers over the course of a single night.;429734;4.2;821;Ashley Bell;James Landry Hébert;Mark Kassen
tt5473040;Some Adult Content;Some Adult Content;Some Adult Content;2020;Comedy;GB;82;0.0;It's not porn. It's art.;This is a mockumentary comedy about a struggling British porn producing company;710179;3.6;99;Beatrice Alexandra Allen;Lynn Austin;Dan Bottomley
tt5473124;Recovery;Recovery;Recovery;2019;Thriller, Horror;US;82;0.0;Getting sober is a killer;The patients and staff of a secluded heroin treatment center must do battle with more than their own demons as a mysterious killer begins picking them off one-by-one.;596767;4.0;956;Stephanie Pearson;Hope Quattrocki;Liz Fenning
tt5474644;My Little Pony: Equestria Girls - Legend of Everfree;My Little Pony: Equestria Girls - Legend of Everfree;My Little Pony: Equestria Girls - La Légende de la Forêt d'Everfree;2016;Adventure, Animation, Fantasy, Music, Comedy, Family;CA,US;73;0.0;;When Canterlot Highschool goes on a trip to Camp Everfree, they’re surprised to find a magical force is causing strange things to happen around camp. With the help of the Mane 6 and especially Sunset Shimmer, Twilight Sparkle must confront the dark “Midnight Sparkle” within herself  and embrace her newfound magical abilities to save the camp.;405314;6.4;1973;Tara Strong;Rebecca Shoichet;Ashleigh Ball
tt5475564;National Theatre Live: Jane Eyre;National Theatre Live: Jane Eyre;National Theatre Live: Jane Eyre;2015;Music, Drama;GB;200;0.0;;From her beginnings as a destitute orphan, Jane Eyre’s spirited heroine faces life’s obstacles head-on, surviving poverty, injustice and the discovery of bitter betrayal before taking the ultimate decision to follow her heart.;372240;8.0;398;Benji Bower;Will Bower;Craig Edwards
